Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,26008,-,-,-,25.05,-111.66,-7,49,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,unknown
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2010,1,1,0,30,0,0,0,9,14,1010,9,3.1,0.2
2010,1,1,1,30,0,0,0,9,13,1010,12,3.3000000000000003,0.2
2010,1,1,2,30,0,0,0,10,13,1010,15,3.3000000000000003,0.2
2010,1,1,3,30,0,0,0,10,13,1010,19,3.2,0.2
2010,1,1,4,30,0,0,0,10,12,1010,22,3.1,0.2
2010,1,1,5,30,0,0,0,11,12,1010,25,2.9000000000000004,0.2
2010,1,1,6,30,0,0,0,11,12,1010,28,2.9000000000000004,0.2
2010,1,1,7,30,288,18,33,11,15,1010,29,3.8000000000000003,0.2
2010,1,1,8,30,719,51,232,10,18,1010,30,4.5,0.2
2010,1,1,9,30,874,66,437,8,22,1010,32,4.2,0.2
2010,1,1,10,30,947,74,602,5,25,1010,31,3.8000000000000003,0.2
2010,1,1,11,30,979,80,707,4,26,1010,26,3.1,0.2
2010,1,1,12,30,988,82,743,4,27,1010,18,2.3000000000000003,0.2
2010,1,1,13,30,976,81,707,4,28,1010,3,1.8,0.2
2010,1,1,14,30,933,80,601,3,28,1000,337,1.8,0.2
2010,1,1,15,30,861,70,437,3,27,1000,315,1.9000000000000001,0.2
2010,1,1,16,30,709,54,234,5,23,1000,307,1.8,0.2
2010,1,1,17,30,282,20,34,8,20,1010,305,1.7000000000000002,0.2
2010,1,1,18,30,0,0,0,8,18,1010,310,1.8,0.2
2010,1,1,19,30,0,0,0,9,17,1010,315,1.7000000000000002,0.2
2010,1,1,20,30,0,0,0,9,16,1010,317,1.6,0.2
2010,1,1,21,30,0,0,0,10,15,1010,318,1.5,0.2
2010,1,1,22,30,0,0,0,10,15,1010,320,1.5,0.2
2010,1,1,23,30,0,0,0,10,15,1010,322,1.5,0.2
2010,1,2,0,30,0,0,0,11,14,1010,327,1.4000000000000001,0.2
2010,1,2,1,30,0,0,0,11,14,1010,336,1.4000000000000001,0.2
2010,1,2,2,30,0,0,0,10,13,1010,348,1.3,0.2
2010,1,2,3,30,0,0,0,10,13,1010,3,1.3,0.2
2010,1,2,4,30,0,0,0,9,12,1010,16,1.3,0.2
2010,1,2,5,30,0,0,0,9,11,1010,32,1.3,0.2
2010,1,2,6,30,0,0,0,8,11,1010,49,1.2000000000000002,0.2
2010,1,2,7,30,302,18,33,8,14,1010,66,1.8,0.2
2010,1,2,8,30,734,51,235,9,17,1010,80,2.2,0.2
2010,1,2,9,30,885,66,441,8,21,1010,86,1.2000000000000002,0.2
2010,1,2,10,30,956,74,607,4,24,1010,53,0.6000000000000001,0.2
2010,1,2,11,30,988,80,714,2,26,1010,285,1.1,0.2
2010,1,2,12,30,1001,81,752,2,27,1000,277,1.6,0.2
2010,1,2,13,30,992,79,716,2,27,1000,277,2.1,0.2
2010,1,2,14,30,955,75,610,2,27,1000,277,2.5,0.2
2010,1,2,15,30,885,66,445,2,26,1000,276,2.6,0.2
2010,1,2,16,30,735,51,239,3,23,1000,274,2,0.2
2010,1,2,17,30,316,20,37,7,19,1000,277,1.6,0.2
2010,1,2,18,30,0,0,0,7,17,1010,285,1.6,0.2
2010,1,2,19,30,0,0,0,8,17,1010,295,1.5,0.2
2010,1,2,20,30,0,0,0,9,16,1010,307,1.4000000000000001,0.2
2010,1,2,21,30,0,0,0,9,16,1010,319,1.3,0.2
2010,1,2,22,30,0,0,0,9,15,1010,329,1.3,0.2
2010,1,2,23,30,0,0,0,9,15,1010,340,1.2000000000000002,0.2
2010,1,3,0,30,0,0,0,9,14,1010,354,1.1,0.2
2010,1,3,1,30,0,0,0,9,14,1010,11,1.1,0.2
2010,1,3,2,30,0,0,0,9,13,1000,22,1.2000000000000002,0.2
2010,1,3,3,30,0,0,0,9,12,1000,26,1.3,0.2
2010,1,3,4,30,0,0,0,9,11,1000,30,1.4000000000000001,0.2
2010,1,3,5,30,0,0,0,10,11,1010,35,1.4000000000000001,0.2
2010,1,3,6,30,0,0,0,10,11,1010,41,1.3,0.2
2010,1,3,7,30,282,18,32,10,14,1010,45,1.8,0.2
2010,1,3,8,30,715,51,230,11,18,1010,48,2.2,0.2
2010,1,3,9,30,869,67,435,10,22,1010,42,1.8,0.2
2010,1,3,10,30,942,76,601,5,25,1010,19,1.5,0.2
2010,1,3,11,30,980,80,709,3,26,1010,358,1.4000000000000001,0.2
2010,1,3,12,30,992,81,748,2,27,1000,337,1.6,0.2
2010,1,3,13,30,983,80,714,1,28,1000,322,1.8,0.2
2010,1,3,14,30,945,77,609,1,28,1000,312,2,0.2
2010,1,3,15,30,875,69,445,1,27,1000,310,1.9000000000000001,0.2
2010,1,3,16,30,729,53,241,4,23,1000,307,1.5,0.2
2010,1,3,17,30,317,20,39,7,20,1000,300,1.4000000000000001,0.2
2010,1,3,18,30,0,0,0,7,18,1000,304,1.4000000000000001,0.2
2010,1,3,19,30,0,0,0,7,17,1010,317,1.4000000000000001,0.2
2010,1,3,20,30,0,0,0,8,17,1010,333,1.4000000000000001,0.2
2010,1,3,21,30,0,0,0,8,16,1010,344,1.4000000000000001,0.2
2010,1,3,22,30,0,0,0,8,15,1010,347,1.4000000000000001,0.2
2010,1,3,23,30,0,0,0,8,14,1010,353,1.4000000000000001,0.2
2010,1,4,0,30,0,0,0,8,13,1010,358,1.4000000000000001,0.2
2010,1,4,1,30,0,0,0,8,13,1010,5,1.4000000000000001,0.2
2010,1,4,2,30,0,0,0,8,12,1010,14,1.3,0.2
2010,1,4,3,30,0,0,0,7,12,1010,21,1.3,0.2
2010,1,4,4,30,0,0,0,7,11,1010,25,1.3,0.2
2010,1,4,5,30,0,0,0,7,11,1010,29,1.3,0.2
2010,1,4,6,30,0,0,0,8,11,1010,32,1.3,0.2
2010,1,4,7,30,0,31,31,8,13,1010,31,1.9000000000000001,0.2
2010,1,4,8,30,188,96,143,7,17,1010,30,2.3000000000000003,0.2
2010,1,4,9,30,874,69,440,6,21,1010,22,2.1,0.2
2010,1,4,10,30,947,79,607,3,25,1010,0,2,0.2
2010,1,4,11,30,977,86,714,0,27,1010,356,1.9000000000000001,0.2
2010,1,4,12,30,987,87,752,0,28,1000,351,2,0.2
2010,1,4,13,30,980,84,718,0,29,1000,340,2.2,0.2
2010,1,4,14,30,941,81,612,0,29,1000,333,2.2,0.2
2010,1,4,15,30,635,107,382,0,28,1000,330,1.8,0.2
2010,1,4,16,30,637,53,220,5,24,1000,316,1.4000000000000001,0.2
2010,1,4,17,30,195,22,34,7,21,1000,301,1.4000000000000001,0.2
2010,1,4,18,30,0,0,0,7,19,1000,314,1.2000000000000002,0.2
2010,1,4,19,30,0,0,0,7,18,1010,345,1.2000000000000002,0.2
2010,1,4,20,30,0,0,0,8,17,1010,16,1.2000000000000002,0.2
2010,1,4,21,30,0,0,0,8,17,1010,22,1.2000000000000002,0.2
2010,1,4,22,30,0,0,0,8,16,1010,16,1.2000000000000002,0.2
2010,1,4,23,30,0,0,0,8,15,1010,8,1.4000000000000001,0.2
2010,1,5,0,30,0,0,0,8,14,1010,3,1.5,0.2
2010,1,5,1,30,0,0,0,8,14,1010,359,1.4000000000000001,0.2
2010,1,5,2,30,0,0,0,8,13,1010,358,1.3,0.2
2010,1,5,3,30,0,0,0,8,13,1010,7,1.2000000000000002,0.2
2010,1,5,4,30,0,0,0,8,13,1010,23,1.2000000000000002,0.2
2010,1,5,5,30,0,0,0,7,13,1010,36,1.2000000000000002,0.2
2010,1,5,6,30,0,0,0,6,13,1010,50,1.2000000000000002,0.2
2010,1,5,7,30,0,22,22,6,14,1010,59,1.4000000000000001,0.2
2010,1,5,8,30,383,80,175,7,17,1010,58,1.6,0.2
2010,1,5,9,30,182,183,261,6,21,1010,51,1.3,0.2
2010,1,5,10,30,693,134,522,4,24,1010,6,1.1,0.2
2010,1,5,11,30,876,103,667,2,26,1010,322,1.3,0.2
2010,1,5,12,30,720,172,657,1,27,1010,305,1.6,0.2
2010,1,5,13,30,972,87,717,1,28,1000,292,1.9000000000000001,0.2
2010,1,5,14,30,937,82,613,1,27,1000,281,2,0.2
2010,1,5,15,30,867,72,449,1,26,1000,276,1.9000000000000001,0.2
2010,1,5,16,30,722,55,245,4,24,1000,271,1.6,0.2
2010,1,5,17,30,325,22,42,7,20,1000,266,1.5,0.2
2010,1,5,18,30,0,0,0,7,18,1010,265,1.5,0.2
2010,1,5,19,30,0,0,0,8,18,1010,268,1.4000000000000001,0.2
2010,1,5,20,30,0,0,0,9,17,1010,279,1.3,0.2
2010,1,5,21,30,0,0,0,11,16,1010,300,1.3,0.2
2010,1,5,22,30,0,0,0,11,16,1010,323,1.3,0.2
2010,1,5,23,30,0,0,0,11,15,1010,340,1.3,0.2
2010,1,6,0,30,0,0,0,11,14,1010,354,1.3,0.2
2010,1,6,1,30,0,0,0,11,14,1010,6,1.3,0.2
2010,1,6,2,30,0,0,0,10,13,1010,15,1.3,0.2
2010,1,6,3,30,0,0,0,9,13,1010,23,1.4000000000000001,0.2
2010,1,6,4,30,0,0,0,9,12,1010,31,1.3,0.2
2010,1,6,5,30,0,0,0,8,12,1010,42,1.3,0.2
2010,1,6,6,30,0,0,0,8,12,1010,55,1.2000000000000002,0.2
2010,1,6,7,30,0,31,31,8,14,1010,67,1.3,0.2
2010,1,6,8,30,723,52,232,8,17,1010,82,1.5,0.2
2010,1,6,9,30,876,68,439,8,21,1010,101,1,0.2
2010,1,6,10,30,949,76,607,4,25,1010,181,0.8,0.2
2010,1,6,11,30,978,84,715,2,26,1010,230,1.4000000000000001,0.2
2010,1,6,12,30,989,86,754,2,27,1010,246,1.9000000000000001,0.2
2010,1,6,13,30,980,84,721,1,27,1000,256,2.3000000000000003,0.2
2010,1,6,14,30,945,80,618,1,27,1000,264,2.4000000000000004,0.2
2010,1,6,15,30,878,70,455,2,26,1000,270,2.4000000000000004,0.2
2010,1,6,16,30,736,54,250,3,23,1000,275,1.9000000000000001,0.2
2010,1,6,17,30,346,22,45,7,19,1000,280,1.6,0.2
2010,1,6,18,30,0,0,0,7,17,1010,288,1.6,0.2
2010,1,6,19,30,0,0,0,8,16,1010,299,1.5,0.2
2010,1,6,20,30,0,0,0,10,16,1010,309,1.4000000000000001,0.2
2010,1,6,21,30,0,0,0,10,15,1010,316,1.3,0.2
2010,1,6,22,30,0,0,0,11,15,1010,321,1.3,0.2
2010,1,6,23,30,0,0,0,11,15,1010,324,1.3,0.2
2010,1,7,0,30,0,0,0,11,14,1010,328,1.3,0.2
2010,1,7,1,30,0,0,0,11,14,1010,334,1.3,0.2
2010,1,7,2,30,0,0,0,11,13,1010,342,1.2000000000000002,0.2
2010,1,7,3,30,0,0,0,11,13,1010,355,1.2000000000000002,0.2
2010,1,7,4,30,0,0,0,11,12,1010,6,1.2000000000000002,0.2
2010,1,7,5,30,0,0,0,10,12,1010,20,1.2000000000000002,0.2
2010,1,7,6,30,0,0,0,10,12,1010,36,1.2000000000000002,0.2
2010,1,7,7,30,0,30,30,9,14,1010,53,1.7000000000000002,0.2
2010,1,7,8,30,710,52,229,9,17,1010,74,2,0.2
2010,1,7,9,30,866,68,436,8,21,1010,97,1.7000000000000002,0.2
2010,1,7,10,30,940,77,603,5,24,1010,125,1.5,0.2
2010,1,7,11,30,972,83,711,3,25,1010,155,1.5,0.2
2010,1,7,12,30,981,85,750,2,26,1000,189,2,0.2
2010,1,7,13,30,970,84,716,1,26,1000,213,2.5,0.2
2010,1,7,14,30,932,80,613,1,26,1000,227,3,0.2
2010,1,7,15,30,859,72,450,1,25,1000,239,3,0.2
2010,1,7,16,30,711,56,247,3,22,1000,251,2.4000000000000004,0.2
2010,1,7,17,30,327,23,45,7,19,1000,263,1.9000000000000001,0.2
2010,1,7,18,30,0,0,0,8,17,1000,276,1.8,0.2
2010,1,7,19,30,0,0,0,10,16,1010,289,1.7000000000000002,0.2
2010,1,7,20,30,0,0,0,11,15,1010,300,1.5,0.2
2010,1,7,21,30,0,0,0,12,15,1010,311,1.5,0.2
2010,1,7,22,30,0,0,0,12,14,1010,320,1.4000000000000001,0.2
2010,1,7,23,30,0,0,0,13,14,1010,330,1.3,0.2
2010,1,8,0,30,0,0,0,13,13,1010,340,1.3,0.2
2010,1,8,1,30,0,0,0,13,13,1000,350,1.3,0.2
2010,1,8,2,30,0,0,0,11,13,1000,357,1.3,0.2
2010,1,8,3,30,0,0,0,11,12,1000,0,1.3,0.2
2010,1,8,4,30,0,0,0,11,12,1000,7,1.3,0.2
2010,1,8,5,30,0,0,0,11,12,1010,16,1.3,0.2
2010,1,8,6,30,0,0,0,11,12,1010,27,1.2000000000000002,0.2
2010,1,8,7,30,0,29,29,11,14,1010,39,1.6,0.2
2010,1,8,8,30,709,50,226,11,18,1010,54,1.9000000000000001,0.2
2010,1,8,9,30,861,65,431,9,22,1010,62,1.6,0.2
2010,1,8,10,30,932,75,597,6,24,1010,74,1.3,0.2
2010,1,8,11,30,958,84,704,4,25,1010,86,0.9,0.2
2010,1,8,12,30,970,86,745,3,26,1010,94,0.30000000000000004,0.2
2010,1,8,13,30,961,84,713,2,27,1000,220,0.4,0.2
2010,1,8,14,30,928,80,612,2,27,1000,265,0.9,0.2
2010,1,8,15,30,858,71,451,2,26,1000,271,1.2000000000000002,0.2
2010,1,8,16,30,716,55,250,4,23,1000,275,1.3,0.2
2010,1,8,17,30,339,23,47,8,20,1010,277,1.4000000000000001,0.2
2010,1,8,18,30,0,0,0,8,18,1010,284,1.5,0.2
2010,1,8,19,30,0,0,0,8,17,1010,297,1.4000000000000001,0.2
2010,1,8,20,30,0,0,0,8,17,1010,318,1.4000000000000001,0.2
2010,1,8,21,30,0,0,0,8,16,1010,340,1.4000000000000001,0.2
2010,1,8,22,30,0,0,0,8,16,1010,358,1.4000000000000001,0.2
2010,1,8,23,30,0,0,0,8,15,1010,11,1.4000000000000001,0.2
2010,1,9,0,30,0,0,0,8,15,1010,22,1.3,0.2
2010,1,9,1,30,0,0,0,8,14,1010,30,1.3,0.2
2010,1,9,2,30,0,0,0,7,13,1010,38,1.4000000000000001,0.2
2010,1,9,3,30,0,0,0,7,12,1010,47,1.4000000000000001,0.2
2010,1,9,4,30,0,0,0,7,11,1010,51,1.4000000000000001,0.2
2010,1,9,5,30,0,0,0,7,11,1010,53,1.5,0.2
2010,1,9,6,30,0,0,0,8,11,1010,53,1.5,0.2
2010,1,9,7,30,283,17,30,8,14,1010,53,2.1,0.2
2010,1,9,8,30,714,51,229,9,18,1010,51,2.6,0.2
2010,1,9,9,30,864,67,435,8,22,1010,49,2.3000000000000003,0.2
2010,1,9,10,30,933,77,601,4,25,1010,53,1.8,0.2
2010,1,9,11,30,955,88,707,3,26,1010,55,1.2000000000000002,0.2
2010,1,9,12,30,962,90,746,3,27,1010,48,0.8,0.2
2010,1,9,13,30,949,90,713,3,28,1010,16,0.7000000000000001,0.2
2010,1,9,14,30,917,83,611,4,27,1010,328,1,0.2
2010,1,9,15,30,844,74,451,4,26,1000,320,1.2000000000000002,0.2
2010,1,9,16,30,698,58,249,6,24,1010,321,1.3,0.2
2010,1,9,17,30,319,25,48,9,21,1010,310,1.3,0.2
2010,1,9,18,30,0,0,0,8,19,1010,321,1.4000000000000001,0.2
2010,1,9,19,30,0,0,0,9,18,1010,341,1.4000000000000001,0.2
2010,1,9,20,30,0,0,0,9,17,1010,359,1.3,0.2
2010,1,9,21,30,0,0,0,10,16,1010,7,1.3,0.2
2010,1,9,22,30,0,0,0,10,16,1010,2,1.3,0.2
2010,1,9,23,30,0,0,0,9,15,1010,358,1.4000000000000001,0.2
2010,1,10,0,30,0,0,0,9,14,1010,358,1.4000000000000001,0.2
2010,1,10,1,30,0,0,0,9,13,1010,1,1.3,0.2
2010,1,10,2,30,0,0,0,8,13,1010,8,1.3,0.2
2010,1,10,3,30,0,0,0,8,12,1010,18,1.3,0.2
2010,1,10,4,30,0,0,0,8,12,1010,31,1.3,0.2
2010,1,10,5,30,0,0,0,9,12,1010,40,1.4000000000000001,0.2
2010,1,10,6,30,0,0,0,9,12,1010,46,1.3,0.2
2010,1,10,7,30,0,23,23,9,14,1010,49,1.7000000000000002,0.2
2010,1,10,8,30,357,82,171,9,17,1010,51,1.8,0.2
2010,1,10,9,30,453,145,338,8,21,1010,46,1.4000000000000001,0.2
2010,1,10,10,30,621,158,508,5,24,1010,17,1.1,0.2
2010,1,10,11,30,941,92,704,3,26,1010,347,0.9,0.2
2010,1,10,12,30,955,93,745,3,27,1010,300,1.2000000000000002,0.2
2010,1,10,13,30,947,90,714,3,28,1010,277,1.7000000000000002,0.2
2010,1,10,14,30,908,87,612,3,28,1010,272,2.1,0.2
2010,1,10,15,30,835,77,452,3,27,1010,270,2.3000000000000003,0.2
2010,1,10,16,30,688,60,251,4,24,1010,269,2,0.2
2010,1,10,17,30,307,26,49,8,20,1010,272,1.8,0.2
2010,1,10,18,30,0,0,0,9,18,1010,280,1.8,0.2
2010,1,10,19,30,0,0,0,10,17,1010,288,1.7000000000000002,0.2
2010,1,10,20,30,0,0,0,12,17,1010,298,1.5,0.2
2010,1,10,21,30,0,0,0,13,16,1010,309,1.4000000000000001,0.2
2010,1,10,22,30,0,0,0,13,16,1010,319,1.4000000000000001,0.2
2010,1,10,23,30,0,0,0,13,15,1010,323,1.4000000000000001,0.2
2010,1,11,0,30,0,0,0,14,15,1010,327,1.4000000000000001,0.2
2010,1,11,1,30,0,0,0,14,14,1010,330,1.4000000000000001,0.2
2010,1,11,2,30,0,0,0,14,14,1010,336,1.4000000000000001,0.2
2010,1,11,3,30,0,0,0,13,14,1010,346,1.3,0.2
2010,1,11,4,30,0,0,0,13,13,1010,359,1.3,0.2
2010,1,11,5,30,0,0,0,12,13,1010,16,1.3,0.2
2010,1,11,6,30,0,0,0,10,13,1010,32,1.2000000000000002,0.2
2010,1,11,7,30,0,27,27,9,15,1010,44,1.6,0.2
2010,1,11,8,30,666,56,222,7,18,1010,59,1.9000000000000001,0.2
2010,1,11,9,30,830,74,428,5,22,1010,65,1.2000000000000002,0.2
2010,1,11,10,30,908,84,596,3,25,1010,41,0.7000000000000001,0.2
2010,1,11,11,30,944,90,706,2,26,1010,329,1,0.2
2010,1,11,12,30,956,92,747,2,27,1010,299,1.7000000000000002,0.2
2010,1,11,13,30,946,91,716,3,28,1010,291,2.2,0.2
2010,1,11,14,30,905,88,614,3,27,1010,287,2.5,0.2
2010,1,11,15,30,833,78,454,3,26,1010,285,2.6,0.2
2010,1,11,16,30,686,61,253,3,24,1010,284,2.2,0.2
2010,1,11,17,30,314,26,51,7,20,1010,282,1.8,0.2
2010,1,11,18,30,0,0,0,8,18,1010,285,1.8,0.2
2010,1,11,19,30,0,0,0,9,17,1010,294,1.7000000000000002,0.2
2010,1,11,20,30,0,0,0,10,17,1010,308,1.5,0.2
2010,1,11,21,30,0,0,0,10,16,1010,320,1.4000000000000001,0.2
2010,1,11,22,30,0,0,0,10,16,1010,332,1.4000000000000001,0.2
2010,1,11,23,30,0,0,0,10,15,1010,346,1.3,0.2
2010,1,12,0,30,0,0,0,9,15,1010,2,1.3,0.2
2010,1,12,1,30,0,0,0,8,14,1010,22,1.3,0.2
2010,1,12,2,30,0,0,0,7,14,1010,36,1.3,0.2
2010,1,12,3,30,0,0,0,6,13,1010,42,1.3,0.2
2010,1,12,4,30,0,0,0,5,13,1010,45,1.3,0.2
2010,1,12,5,30,0,0,0,4,12,1010,53,1.3,0.2
2010,1,12,6,30,0,0,0,4,12,1010,59,1.3,0.2
2010,1,12,7,30,271,17,29,4,15,1010,65,1.6,0.2
2010,1,12,8,30,711,52,230,4,18,1010,71,1.6,0.2
2010,1,12,9,30,866,69,439,3,22,1010,72,1,0.2
2010,1,12,10,30,938,79,609,1,25,1010,16,0.8,0.2
2010,1,12,11,30,969,87,720,0,26,1010,329,1.4000000000000001,0.2
2010,1,12,12,30,979,89,762,0,27,1010,306,2.2,0.2
2010,1,12,13,30,969,88,730,1,28,1010,297,2.8000000000000003,0.2
2010,1,12,14,30,931,85,628,1,27,1010,294,3,0.2
2010,1,12,15,30,862,76,467,1,26,1010,291,3,0.2
2010,1,12,16,30,719,59,262,2,23,1010,287,2.4000000000000004,0.2
2010,1,12,17,30,355,26,55,6,20,1010,279,1.9000000000000001,0.2
2010,1,12,18,30,0,0,0,7,18,1010,281,1.9000000000000001,0.2
2010,1,12,19,30,0,0,0,9,17,1010,288,1.7000000000000002,0.2
2010,1,12,20,30,0,0,0,10,16,1010,296,1.5,0.2
2010,1,12,21,30,0,0,0,11,15,1010,303,1.4000000000000001,0.2
2010,1,12,22,30,0,0,0,12,15,1010,309,1.4000000000000001,0.2
2010,1,12,23,30,0,0,0,13,14,1010,313,1.4000000000000001,0.2
2010,1,13,0,30,0,0,0,13,14,1010,316,1.4000000000000001,0.2
2010,1,13,1,30,0,0,0,13,13,1010,320,1.4000000000000001,0.2
2010,1,13,2,30,0,0,0,13,13,1010,323,1.4000000000000001,0.2
2010,1,13,3,30,0,0,0,13,13,1010,327,1.4000000000000001,0.2
2010,1,13,4,30,0,0,0,13,13,1010,332,1.4000000000000001,0.2
2010,1,13,5,30,0,0,0,13,13,1010,339,1.3,0.2
2010,1,13,6,30,0,0,0,13,13,1010,346,1.2000000000000002,0.2
2010,1,13,7,30,0,28,28,13,15,1010,352,1.1,0.2
2010,1,13,8,30,691,54,227,12,18,1010,359,1,0.2
2010,1,13,9,30,850,71,435,12,22,1010,335,1.5,0.2
2010,1,13,10,30,925,82,605,5,25,1010,298,2.3000000000000003,0.2
2010,1,13,11,30,955,90,716,3,26,1010,287,2.8000000000000003,0.2
2010,1,13,12,30,965,93,758,3,27,1010,286,3.7,0.2
2010,1,13,13,30,955,92,727,3,27,1010,290,4.5,0.2
2010,1,13,14,30,927,85,629,3,26,1010,293,4.800000000000001,0.2
2010,1,13,15,30,862,75,469,3,25,1010,296,4.800000000000001,0.2
2010,1,13,16,30,727,59,266,4,23,1010,296,3.8000000000000003,0.2
2010,1,13,17,30,376,27,58,7,19,1010,293,2.5,0.2
2010,1,13,18,30,0,0,0,10,17,1010,291,2.1,0.2
2010,1,13,19,30,0,0,0,11,16,1010,290,1.9000000000000001,0.2
2010,1,13,20,30,0,0,0,12,15,1010,292,1.7000000000000002,0.2
2010,1,13,21,30,0,0,0,13,14,1010,295,1.7000000000000002,0.2
2010,1,13,22,30,0,0,0,14,14,1010,297,1.8,0.2
2010,1,13,23,30,0,0,0,14,14,1010,298,1.8,0.2
2010,1,14,0,30,0,0,0,13,14,1010,299,2,0.2
2010,1,14,1,30,0,0,0,13,14,1010,303,2.4000000000000004,0.2
2010,1,14,2,30,0,0,0,14,14,1010,308,3,0.2
2010,1,14,3,30,0,0,0,13,14,1000,311,3.5,0.2
2010,1,14,4,30,0,0,0,12,14,1000,315,3.7,0.2
2010,1,14,5,30,0,0,0,13,14,1010,318,3.9000000000000004,0.2
2010,1,14,6,30,0,0,0,13,14,1010,320,4.4,0.2
2010,1,14,7,30,0,28,28,12,15,1010,321,5.2,0.2
2010,1,14,8,30,693,56,230,11,18,1010,321,6.1000000000000005,0.2
2010,1,14,9,30,858,73,441,9,20,1010,320,6.4,0.2
2010,1,14,10,30,934,83,613,8,21,1010,320,6.300000000000001,0.2
2010,1,14,11,30,964,91,724,7,22,1000,321,6.2,0.2
2010,1,14,12,30,977,92,768,6,23,1000,322,6.1000000000000005,0.2
2010,1,14,13,30,967,91,738,5,24,1000,322,5.9,0.2
2010,1,14,14,30,928,89,636,4,24,1000,322,5.800000000000001,0.2
2010,1,14,15,30,859,79,474,3,23,1000,320,5.6000000000000005,0.2
2010,1,14,16,30,713,63,268,4,21,1000,317,4.5,0.2
2010,1,14,17,30,336,30,59,6,18,1000,312,3.3000000000000003,0.2
2010,1,14,18,30,0,0,0,7,17,1000,314,2.9000000000000004,0.2
2010,1,14,19,30,0,0,0,7,16,1000,323,2.7,0.2
2010,1,14,20,30,0,0,0,8,15,1000,336,2.7,0.2
2010,1,14,21,30,0,0,0,7,14,1000,353,2.9000000000000004,0.2
2010,1,14,22,30,0,0,0,7,13,1000,1,3,0.2
2010,1,14,23,30,0,0,0,7,12,1000,357,2.8000000000000003,0.2
2010,1,15,0,30,0,0,0,7,12,1000,346,2.9000000000000004,0.2
2010,1,15,1,30,0,0,0,7,12,1000,338,3.1,0.2
2010,1,15,2,30,0,0,0,8,12,1000,340,3.3000000000000003,0.2
2010,1,15,3,30,0,0,0,8,12,1000,346,3.4000000000000004,0.2
2010,1,15,4,30,0,0,0,9,12,1000,350,3.3000000000000003,0.2
2010,1,15,5,30,0,0,0,9,12,1000,355,3.2,0.2
2010,1,15,6,30,0,0,0,9,12,1000,1,3.4000000000000004,0.2
2010,1,15,7,30,0,28,28,10,15,1010,8,4.2,0.2
2010,1,15,8,30,691,55,229,9,18,1010,12,4.800000000000001,0.2
2010,1,15,9,30,860,71,440,7,21,1010,18,5.2,0.2
2010,1,15,10,30,936,80,612,4,24,1010,30,5.5,0.2
2010,1,15,11,30,963,89,724,3,25,1000,36,5.4,0.2
2010,1,15,12,30,976,91,767,3,26,1000,39,5.2,0.2
2010,1,15,13,30,968,89,738,3,27,1000,40,5,0.2
2010,1,15,14,30,934,85,638,3,26,1000,38,4.800000000000001,0.2
2010,1,15,15,30,875,74,479,3,25,1000,32,4.4,0.2
2010,1,15,16,30,753,57,276,3,23,1000,26,3,0.2
2010,1,15,17,30,427,27,65,5,19,1000,22,2,0.2
2010,1,15,18,30,0,0,0,6,17,1000,21,2.1,0.2
2010,1,15,19,30,0,0,0,6,16,1010,22,2.3000000000000003,0.2
2010,1,15,20,30,0,0,0,6,15,1010,21,2.4000000000000004,0.2
2010,1,15,21,30,0,0,0,6,15,1010,15,2.4000000000000004,0.2
2010,1,15,22,30,0,0,0,6,14,1010,12,2.4000000000000004,0.2
2010,1,15,23,30,0,0,0,5,14,1010,9,2.5,0.2
2010,1,16,0,30,0,0,0,6,13,1010,5,2.4000000000000004,0.2
2010,1,16,1,30,0,0,0,6,13,1000,10,2.4000000000000004,0.2
2010,1,16,2,30,0,0,0,7,13,1000,17,2.4000000000000004,0.2
2010,1,16,3,30,0,0,0,9,13,1000,29,2.3000000000000003,0.2
2010,1,16,4,30,0,0,0,10,12,1000,42,2.4000000000000004,0.2
2010,1,16,5,30,0,0,0,11,12,1000,51,2.4000000000000004,0.2
2010,1,16,6,30,0,0,0,11,12,1010,50,2.3000000000000003,0.2
2010,1,16,7,30,0,15,15,13,15,1010,46,2.9000000000000004,0.2
2010,1,16,8,30,498,68,193,13,18,1010,43,3.3000000000000003,0.2
2010,1,16,9,30,467,145,346,11,22,1010,51,2.6,0.2
2010,1,16,10,30,847,91,574,7,25,1010,60,1.5,0.2
2010,1,16,11,30,618,202,611,4,26,1010,27,1,0.2
2010,1,16,12,30,495,264,609,3,26,1010,314,1.4000000000000001,0.2
2010,1,16,13,30,360,300,543,3,26,1000,302,2,0.2
2010,1,16,14,30,909,94,635,3,25,1000,304,2.3000000000000003,0.2
2010,1,16,15,30,395,176,360,3,24,1000,311,2,0.2
2010,1,16,16,30,214,115,178,6,22,1000,314,1.5,0.2
2010,1,16,17,30,81,33,40,8,19,1000,312,1.4000000000000001,0.2
2010,1,16,18,30,0,0,0,8,18,1000,318,1.5,0.2
2010,1,16,19,30,0,0,0,9,17,1010,324,1.5,0.2
