Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,639946,-,-,-,19.45,-99.14,-6,2240,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2013,1,1,14,30,626,281,682,3.7,19.900000000000002,782,193,1.7000000000000002,0.15,95,935,694
2013,1,1,15,30,869,88,533,3.2,19.3,782,189,1.5,0.15,88,869,533
2013,1,1,16,30,746,72,325,3,17.6,782,187,1.1,0.15,72,746,325
2013,1,1,17,30,447,41,101,4.3,15.100000000000001,783,183,0.5,0.15,41,447,101
2013,1,1,18,30,0,0,0,4.1000000000000005,13.3,783,185,0.30000000000000004,0.15,0,0,0
2013,1,1,19,30,0,0,0,4.2,12.600000000000001,783,200,0.30000000000000004,0.15,0,0,0
2013,1,1,20,30,0,0,0,4.2,12.3,784,221,0.2,0.15,0,0,0
2013,1,1,21,30,0,0,0,4.3,11.9,784,244,0.2,0.15,0,0,0
2013,1,1,22,30,0,0,0,4.6000000000000005,11.3,784,199,0.2,0.15,0,0,0
2013,1,1,23,30,0,0,0,4.800000000000001,10.8,784,142,0.30000000000000004,0.15,0,0,0
2013,1,2,0,30,0,0,0,5.1000000000000005,10.100000000000001,784,145,0.6000000000000001,0.15,0,0,0
2013,1,2,1,30,0,0,0,5.2,9.3,783,156,0.7000000000000001,0.15,0,0,0
2013,1,2,2,30,0,0,0,5.300000000000001,8.700000000000001,783,167,0.7000000000000001,0.15,0,0,0
2013,1,2,3,30,0,0,0,5.5,8.6,783,175,0.7000000000000001,0.15,0,0,0
2013,1,2,4,30,0,0,0,5.7,8.5,783,180,0.7000000000000001,0.15,0,0,0
2013,1,2,5,30,0,0,0,6.1000000000000005,8.3,783,184,0.7000000000000001,0.15,0,0,0
2013,1,2,6,30,0,0,0,6.4,8.6,783,188,0.8,0.15,0,0,0
2013,1,2,7,30,0,17,17,7.2,10.200000000000001,784,192,1.4000000000000001,0.15,26,131,33
2013,1,2,8,30,17,125,130,8.3,12.5,784,195,2.2,0.15,79,562,231
2013,1,2,9,30,57,232,258,8.8,14.100000000000001,785,197,2.7,0.15,111,724,441
2013,1,2,10,30,257,302,457,8.4,15,785,198,3,0.15,127,811,615
2013,1,2,11,30,1,254,254,8,15.5,784,200,3.1,0.15,135,858,735
2013,1,2,12,30,59,410,454,7.7,15.600000000000001,784,202,3.1,0.15,157,840,777
2013,1,2,13,30,165,450,569,7.6000000000000005,15.5,783,203,3,0.15,154,834,754
2013,1,2,14,30,110,396,466,7.6000000000000005,15.3,783,205,2.8000000000000003,0.15,142,808,662
2013,1,2,15,30,17,199,208,7.7,14.8,783,207,2.5,0.15,131,725,503
2013,1,2,16,30,7,121,123,7.9,14.100000000000001,783,209,2,0.15,103,585,302
2013,1,2,17,30,40,59,64,8.4,12.9,784,210,1.2000000000000002,0.15,53,300,94
2013,1,2,18,30,0,0,0,8.8,12,784,207,0.7000000000000001,0.14,0,0,0
2013,1,2,19,30,0,0,0,8.9,11.600000000000001,784,200,0.6000000000000001,0.14,0,0,0
2013,1,2,20,30,0,0,0,9,11.3,784,198,0.5,0.14,0,0,0
2013,1,2,21,30,0,0,0,9,10.9,785,204,0.5,0.14,0,0,0
2013,1,2,22,30,0,0,0,8.9,10.5,784,212,0.6000000000000001,0.14,0,0,0
2013,1,2,23,30,0,0,0,8.700000000000001,10.100000000000001,784,220,0.6000000000000001,0.14,0,0,0
2013,1,3,0,30,0,0,0,8.5,9.5,784,223,0.7000000000000001,0.14,0,0,0
2013,1,3,1,30,0,0,0,8.1,9.1,784,218,0.7000000000000001,0.14,0,0,0
2013,1,3,2,30,0,0,0,7.800000000000001,8.8,784,198,0.7000000000000001,0.14,0,0,0
2013,1,3,3,30,0,0,0,7.5,8.5,783,175,0.7000000000000001,0.14,0,0,0
2013,1,3,4,30,0,0,0,7.300000000000001,8.3,783,166,0.7000000000000001,0.14,0,0,0
2013,1,3,5,30,0,0,0,7.1000000000000005,8.1,784,169,0.6000000000000001,0.14,0,0,0
2013,1,3,6,30,0,0,0,7,8.3,784,177,0.6000000000000001,0.14,0,0,0
2013,1,3,7,30,2,25,25,7.2,10.100000000000001,785,185,1,0.14,23,228,37
2013,1,3,8,30,24,118,124,7.7,13,785,196,1.4000000000000001,0.14,61,680,244
2013,1,3,9,30,837,82,463,7.4,15.9,785,202,1.6,0.14,82,837,463
2013,1,3,10,30,546,227,555,6.7,18.1,785,199,1.8,0.14,95,907,642
2013,1,3,11,30,931,107,759,6.4,19.5,784,197,2.1,0.14,107,931,759
2013,1,3,12,30,916,125,803,6.300000000000001,20.200000000000003,784,200,2.3000000000000003,0.14,125,916,803
2013,1,3,13,30,73,390,443,6.300000000000001,20.200000000000003,783,204,2.4000000000000004,0.14,136,886,775
2013,1,3,14,30,827,140,673,6.4,19.8,783,209,2.3000000000000003,0.14,140,827,673
2013,1,3,15,30,742,130,513,6.4,19,783,214,2,0.14,130,742,513
2013,1,3,16,30,580,108,308,6.6000000000000005,17.6,783,220,1.3,0.14,108,580,308
2013,1,3,17,30,281,56,95,7.4,15.8,784,249,0.6000000000000001,0.14,56,281,95
2013,1,3,18,30,0,0,0,7.7,14.3,784,316,0.2,0.14,0,0,0
2013,1,3,19,30,0,0,0,7.7,13.600000000000001,785,194,0.2,0.14,0,0,0
2013,1,3,20,30,0,0,0,7.7,12.9,785,46,0.2,0.14,0,0,0
2013,1,3,21,30,0,0,0,7.6000000000000005,12.4,786,68,0.30000000000000004,0.14,0,0,0
2013,1,3,22,30,0,0,0,7.7,11.9,786,92,0.4,0.14,0,0,0
2013,1,3,23,30,0,0,0,7.800000000000001,11.5,786,123,0.5,0.14,0,0,0
2013,1,4,0,30,0,0,0,7.9,11.100000000000001,786,145,0.5,0.14,0,0,0
2013,1,4,1,30,0,0,0,8.1,10.8,786,162,0.5,0.14,0,0,0
2013,1,4,2,30,0,0,0,8.200000000000001,10.5,785,175,0.5,0.14,0,0,0
2013,1,4,3,30,0,0,0,8.200000000000001,10.3,785,183,0.5,0.14,0,0,0
2013,1,4,4,30,0,0,0,8.200000000000001,10.100000000000001,785,183,0.5,0.14,0,0,0
2013,1,4,5,30,0,0,0,8.1,10,786,180,0.5,0.14,0,0,0
2013,1,4,6,30,0,0,0,8.1,10.100000000000001,786,171,0.5,0.14,0,0,0
2013,1,4,7,30,0,11,11,8,11,786,159,0.5,0.14,25,114,31
2013,1,4,8,30,4,127,129,8.1,13.100000000000001,787,164,0.6000000000000001,0.14,82,551,230
2013,1,4,9,30,72,276,309,7.800000000000001,15.8,787,192,0.7000000000000001,0.14,104,753,447
2013,1,4,10,30,310,340,526,7.2,18.3,787,221,0.8,0.14,115,850,627
2013,1,4,11,30,893,124,749,6.5,19.900000000000002,786,235,0.9,0.14,124,893,749
2013,1,4,12,30,917,123,802,6,20.700000000000003,785,239,1,0.14,123,917,802
2013,1,4,13,30,900,126,777,5.7,20.700000000000003,785,240,1.1,0.14,126,900,777
2013,1,4,14,30,860,123,679,5.6000000000000005,20.1,784,245,1.1,0.14,123,860,679
2013,1,4,15,30,785,113,520,5.5,19.1,784,261,0.8,0.14,113,785,520
2013,1,4,16,30,18,189,195,5.7,17.7,785,311,0.5,0.14,92,645,315
2013,1,4,17,30,11,76,78,6.800000000000001,15.700000000000001,785,185,0.4,0.14,49,364,101
2013,1,4,18,30,0,0,0,7.1000000000000005,14.100000000000001,785,31,0.30000000000000004,0.14,0,0,0
2013,1,4,19,30,0,0,0,7.1000000000000005,13.3,786,76,0.2,0.14,0,0,0
2013,1,4,20,30,0,0,0,6.9,12.600000000000001,786,119,0.30000000000000004,0.14,0,0,0
2013,1,4,21,30,0,0,0,6.800000000000001,12,787,136,0.4,0.14,0,0,0
2013,1,4,22,30,0,0,0,6.9,11.4,786,155,0.5,0.14,0,0,0
2013,1,4,23,30,0,0,0,6.9,10.9,786,169,0.5,0.14,0,0,0
2013,1,5,0,30,0,0,0,7,10.4,786,181,0.6000000000000001,0.14,0,0,0
2013,1,5,1,30,0,0,0,7,9.9,786,189,0.7000000000000001,0.14,0,0,0
2013,1,5,2,30,0,0,0,7,9.5,786,194,0.7000000000000001,0.14,0,0,0
2013,1,5,3,30,0,0,0,7,9.200000000000001,786,198,0.8,0.14,0,0,0
2013,1,5,4,30,0,0,0,7,9.1,786,197,0.7000000000000001,0.14,0,0,0
2013,1,5,5,30,0,0,0,7,9,786,198,0.6000000000000001,0.14,0,0,0
2013,1,5,6,30,0,0,0,6.9,9.1,787,215,0.4,0.14,0,0,0
2013,1,5,7,30,248,22,36,6.9,10.9,787,231,0.5,0.14,22,248,36
2013,1,5,8,30,125,154,187,7.6000000000000005,14.3,788,241,0.7000000000000001,0.14,58,695,245
2013,1,5,9,30,505,180,410,7,17.8,788,249,0.9,0.14,74,860,465
2013,1,5,10,30,542,207,533,5.4,20.5,788,250,1.1,0.14,84,931,645
2013,1,5,11,30,963,92,767,4.5,22.1,787,249,1.3,0.14,92,963,767
2013,1,5,12,30,959,102,814,4,22.900000000000002,786,247,1.4000000000000001,0.14,102,959,814
2013,1,5,13,30,587,267,692,3.8000000000000003,23,785,246,1.6,0.14,105,945,790
2013,1,5,14,30,498,247,570,3.8000000000000003,22.5,784,250,1.6,0.14,105,903,691
2013,1,5,15,30,382,232,431,4,21.3,784,261,1.4000000000000001,0.14,104,815,529
2013,1,5,16,30,601,63,272,4.4,19.5,785,277,1,0.14,88,665,320
2013,1,5,17,30,2,49,49,5.9,17,785,291,0.5,0.14,49,372,103
2013,1,5,18,30,0,0,0,6.5,15.3,786,310,0.30000000000000004,0.14,0,0,0
2013,1,5,19,30,0,0,0,6.1000000000000005,14.700000000000001,786,184,0.30000000000000004,0.14,0,0,0
2013,1,5,20,30,0,0,0,5.800000000000001,13.9,786,55,0.5,0.14,0,0,0
2013,1,5,21,30,0,0,0,5.7,13.100000000000001,786,73,0.5,0.14,0,0,0
2013,1,5,22,30,0,0,0,5.7,12.5,786,99,0.4,0.14,0,0,0
2013,1,5,23,30,0,0,0,5.7,11.8,786,137,0.4,0.14,0,0,0
2013,1,6,0,30,0,0,0,5.7,11,786,166,0.5,0.14,0,0,0
2013,1,6,1,30,0,0,0,5.6000000000000005,10.5,786,180,0.6000000000000001,0.14,0,0,0
2013,1,6,2,30,0,0,0,5.5,10.100000000000001,785,189,0.7000000000000001,0.14,0,0,0
2013,1,6,3,30,0,0,0,5.4,9.8,785,191,0.8,0.14,0,0,0
2013,1,6,4,30,0,0,0,5.300000000000001,9.700000000000001,785,185,0.8,0.14,0,0,0
2013,1,6,5,30,0,0,0,5.300000000000001,9.600000000000001,785,173,0.7000000000000001,0.14,0,0,0
2013,1,6,6,30,0,0,0,5.300000000000001,9.8,786,157,0.6000000000000001,0.14,0,0,0
2013,1,6,7,30,260,20,34,5.5,11.5,786,148,0.5,0.14,20,260,34
2013,1,6,8,30,222,141,201,6.7,15,787,204,0.5,0.14,56,696,242
2013,1,6,9,30,851,74,462,6,18.6,787,270,0.7000000000000001,0.14,74,851,462
2013,1,6,10,30,921,87,642,4.5,21,786,279,1,0.14,87,921,642
2013,1,6,11,30,951,97,764,3.8000000000000003,22.400000000000002,786,280,1.4000000000000001,0.14,97,951,764
2013,1,6,12,30,945,110,813,3.6,23.1,785,280,1.6,0.14,110,945,813
2013,1,6,13,30,925,116,788,3.5,23,784,282,1.7000000000000002,0.14,116,925,788
2013,1,6,14,30,891,113,693,3.6,22.400000000000002,784,287,1.6,0.14,113,891,693
2013,1,6,15,30,577,208,510,3.8000000000000003,21.3,784,301,1.4000000000000001,0.14,114,790,527
2013,1,6,16,30,2,80,81,4,19.400000000000002,784,335,1,0.14,94,644,320
2013,1,6,17,30,2,52,52,5.2,16.8,784,196,0.8,0.14,51,361,104
2013,1,6,18,30,0,0,0,6,14.700000000000001,785,40,1,0.13,0,0,0
2013,1,6,19,30,0,0,0,5.9,13.100000000000001,786,46,1.2000000000000002,0.13,0,0,0
2013,1,6,20,30,0,0,0,6,11.600000000000001,786,51,1.2000000000000002,0.13,0,0,0
2013,1,6,21,30,0,0,0,6.1000000000000005,10.600000000000001,786,56,1.2000000000000002,0.13,0,0,0
2013,1,6,22,30,0,0,0,6,9.9,786,62,1.1,0.13,0,0,0
2013,1,6,23,30,0,0,0,5.800000000000001,9.3,785,70,1,0.13,0,0,0
2013,1,7,0,30,0,0,0,5.6000000000000005,8.5,785,82,0.8,0.13,0,0,0
2013,1,7,1,30,0,0,0,5.4,7.9,785,95,0.8,0.13,0,0,0
2013,1,7,2,30,0,0,0,5.2,7.5,785,108,0.8,0.13,0,0,0
2013,1,7,3,30,0,0,0,5,7.1000000000000005,784,123,0.6000000000000001,0.13,0,0,0
2013,1,7,4,30,0,0,0,4.800000000000001,6.7,784,148,0.4,0.13,0,0,0
2013,1,7,5,30,0,0,0,4.7,6.4,784,202,0.2,0.13,0,0,0
2013,1,7,6,30,0,0,0,4.7,6.800000000000001,785,241,0.4,0.13,0,0,0
2013,1,7,7,30,0,9,9,4.9,9.1,786,235,0.9,0.13,20,267,35
2013,1,7,8,30,0,72,72,5.6000000000000005,13.4,786,220,1.3,0.13,55,718,246
2013,1,7,9,30,22,226,236,5.4,17.5,786,210,1.6,0.13,70,876,469
2013,1,7,10,30,949,80,653,4.5,20.1,785,208,1.7000000000000002,0.13,80,949,653
2013,1,7,11,30,981,85,775,3.6,21.700000000000003,784,211,1.7000000000000002,0.13,85,981,775
2013,1,7,12,30,989,91,828,3.1,22.6,784,217,1.9000000000000001,0.13,91,989,828
2013,1,7,13,30,981,91,806,3,22.900000000000002,783,221,2.1,0.13,91,981,806
2013,1,7,14,30,946,89,708,3.1,22.5,782,224,2.2,0.13,89,946,708
2013,1,7,15,30,875,86,545,3.3000000000000003,21.5,782,223,2.2,0.13,86,875,545
2013,1,7,16,30,8,160,162,3.7,19.6,783,218,1.8,0.13,74,744,336
2013,1,7,17,30,463,44,113,5.2,17.1,783,218,1.1,0.13,44,463,113
2013,1,7,18,30,0,0,0,5.4,15,783,225,0.7000000000000001,0.13,0,0,0
2013,1,7,19,30,0,0,0,5.7,13.9,784,224,0.7000000000000001,0.13,0,0,0
2013,1,7,20,30,0,0,0,5.9,12.8,784,212,0.7000000000000001,0.13,0,0,0
2013,1,7,21,30,0,0,0,6,11.8,784,199,0.8,0.13,0,0,0
2013,1,7,22,30,0,0,0,6.1000000000000005,11.100000000000001,784,193,0.9,0.13,0,0,0
2013,1,7,23,30,0,0,0,6.2,10.600000000000001,784,190,1,0.13,0,0,0
2013,1,8,0,30,0,0,0,6.2,10,784,188,1.2000000000000002,0.13,0,0,0
2013,1,8,1,30,0,0,0,6.2,9.3,784,188,1.3,0.13,0,0,0
2013,1,8,2,30,0,0,0,6.300000000000001,9,783,188,1.3,0.13,0,0,0
2013,1,8,3,30,0,0,0,6.6000000000000005,9,783,190,1.2000000000000002,0.13,0,0,0
2013,1,8,4,30,0,0,0,6.9,9,783,191,1.2000000000000002,0.13,0,0,0
2013,1,8,5,30,0,0,0,7.2,9.1,783,191,1.2000000000000002,0.13,0,0,0
2013,1,8,6,30,0,0,0,7.5,9.600000000000001,784,190,1.3,0.13,0,0,0
2013,1,8,7,30,0,16,16,7.9,11.4,784,192,1.7000000000000002,0.13,24,140,31
2013,1,8,8,30,42,136,147,8.5,14.3,785,198,2.4000000000000004,0.13,75,589,232
2013,1,8,9,30,129,242,301,8.9,16.7,785,202,2.9000000000000004,0.13,100,769,450
2013,1,8,10,30,601,190,553,8.4,18.3,785,201,3.1,0.13,108,870,633
2013,1,8,11,30,393,311,587,8,18.7,784,200,3.3000000000000003,0.13,109,925,760
2013,1,8,12,30,231,378,550,7.9,18.6,783,202,3.4000000000000004,0.13,108,946,815
2013,1,8,13,30,397,346,636,7.9,18.3,782,204,3.4000000000000004,0.13,108,936,791
2013,1,8,14,30,96,341,404,8,18,782,205,3.3000000000000003,0.13,105,900,695
2013,1,8,15,30,473,212,462,8,17.7,782,208,3,0.13,99,829,536
2013,1,8,16,30,523,138,324,8,16.900000000000002,782,213,2.4000000000000004,0.13,82,698,331
2013,1,8,17,30,0,35,35,8.4,15.100000000000001,782,221,1.5,0.13,49,415,112
2013,1,8,18,30,0,0,0,8.700000000000001,13.600000000000001,783,230,0.9,0.13,0,0,0
2013,1,8,19,30,0,0,0,8.8,12.9,783,237,0.9,0.13,0,0,0
2013,1,8,20,30,0,0,0,8.8,12.200000000000001,784,241,0.9,0.13,0,0,0
2013,1,8,21,30,0,0,0,8.8,11.5,784,241,1,0.13,0,0,0
2013,1,8,22,30,0,0,0,8.8,10.9,784,237,1.2000000000000002,0.13,0,0,0
2013,1,8,23,30,0,0,0,8.8,10.4,784,233,1.3,0.13,0,0,0
2013,1,9,0,30,0,0,0,8.8,9.9,784,230,1.3,0.13,0,0,0
2013,1,9,1,30,0,0,0,8.700000000000001,9.600000000000001,783,226,1.4000000000000001,0.13,0,0,0
2013,1,9,2,30,0,0,0,8.6,9.5,783,219,1.4000000000000001,0.13,0,0,0
2013,1,9,3,30,0,0,0,8.5,9.5,783,211,1.5,0.13,0,0,0
2013,1,9,4,30,0,0,0,8.3,9.600000000000001,783,205,1.5,0.13,0,0,0
2013,1,9,5,30,0,0,0,8.1,9.600000000000001,783,202,1.5,0.13,0,0,0
2013,1,9,6,30,0,0,0,8,9.9,784,201,1.6,0.13,0,0,0
2013,1,9,7,30,0,8,8,8.1,11.600000000000001,785,201,2,0.13,21,237,34
2013,1,9,8,30,140,143,180,8.5,14.600000000000001,785,203,2.8000000000000003,0.13,58,709,247
2013,1,9,9,30,561,165,420,7.7,17.400000000000002,785,204,3.6,0.13,72,879,472
2013,1,9,10,30,949,81,655,6.5,19.400000000000002,785,205,3.9000000000000004,0.13,81,949,655
2013,1,9,11,30,980,89,780,6,20.8,784,205,4,0.13,89,980,780
2013,1,9,12,30,980,97,830,5.800000000000001,21.400000000000002,784,207,3.9000000000000004,0.13,97,980,830
2013,1,9,13,30,968,99,808,5.7,21.5,783,210,3.8000000000000003,0.13,99,968,808
2013,1,9,14,30,935,95,711,5.7,21.200000000000003,783,214,3.6,0.13,95,935,711
2013,1,9,15,30,0,177,177,5.7,20.5,783,218,3.1,0.13,86,879,552
2013,1,9,16,30,763,71,344,5.6000000000000005,19,784,225,2.3000000000000003,0.13,71,763,344
2013,1,9,17,30,493,44,120,6,16.3,784,232,1.3,0.13,44,493,120
2013,1,9,18,30,0,0,0,6.1000000000000005,14.200000000000001,785,242,0.9,0.13,0,0,0
2013,1,9,19,30,0,0,0,5.9,13.700000000000001,785,252,0.9,0.13,0,0,0
2013,1,9,20,30,0,0,0,5.6000000000000005,13.5,785,258,0.6000000000000001,0.13,0,0,0
2013,1,9,21,30,0,0,0,5.5,13.100000000000001,785,240,0.4,0.13,0,0,0
2013,1,9,22,30,0,0,0,5.6000000000000005,12.4,785,202,0.4,0.13,0,0,0
2013,1,9,23,30,0,0,0,5.6000000000000005,11.700000000000001,785,176,0.5,0.13,0,0,0
2013,1,10,0,30,0,0,0,5.6000000000000005,10.9,785,160,0.6000000000000001,0.13,0,0,0
2013,1,10,1,30,0,0,0,5.6000000000000005,10.200000000000001,785,146,0.7000000000000001,0.13,0,0,0
2013,1,10,2,30,0,0,0,5.6000000000000005,9.700000000000001,785,139,0.7000000000000001,0.13,0,0,0
2013,1,10,3,30,0,0,0,5.6000000000000005,9.5,784,136,0.6000000000000001,0.13,0,0,0
2013,1,10,4,30,0,0,0,5.6000000000000005,9.3,785,138,0.7000000000000001,0.13,0,0,0
2013,1,10,5,30,0,0,0,5.6000000000000005,9.200000000000001,785,147,0.6000000000000001,0.13,0,0,0
2013,1,10,6,30,0,0,0,5.6000000000000005,9.5,786,163,0.5,0.13,0,0,0
2013,1,10,7,30,316,19,36,5.6000000000000005,11.5,786,182,0.6000000000000001,0.13,19,316,36
2013,1,10,8,30,759,50,253,6,15.600000000000001,787,192,0.9,0.13,50,759,253
2013,1,10,9,30,908,65,479,4.1000000000000005,19.400000000000002,787,189,1.2000000000000002,0.13,65,908,479
2013,1,10,10,30,977,74,665,2.7,21.8,786,188,1.5,0.13,74,977,665
2013,1,10,11,30,1008,80,792,2,23.400000000000002,786,198,1.5,0.13,80,1008,792
2013,1,10,12,30,1013,84,844,1.5,24.3,785,210,1.5,0.13,84,1013,844
2013,1,10,13,30,1001,87,822,1.3,24.700000000000003,784,218,1.4000000000000001,0.13,87,1001,822
2013,1,10,14,30,966,86,724,1.3,24.400000000000002,784,231,1.3,0.13,86,966,724
2013,1,10,15,30,892,84,559,1.5,23.6,784,254,1,0.13,84,892,559
2013,1,10,16,30,757,74,348,1.7000000000000002,21.6,784,277,0.7000000000000001,0.13,74,757,348
2013,1,10,17,30,464,47,119,3.9000000000000004,18,785,310,0.4,0.13,47,464,119
2013,1,10,18,30,0,0,0,4.7,15.5,785,322,0.30000000000000004,0.13,0,0,0
2013,1,10,19,30,0,0,0,4.9,15,786,162,0.30000000000000004,0.13,0,0,0
2013,1,10,20,30,0,0,0,4.800000000000001,14.3,786,27,0.6000000000000001,0.13,0,0,0
2013,1,10,21,30,0,0,0,4.9,13.4,786,49,0.7000000000000001,0.13,0,0,0
2013,1,10,22,30,0,0,0,5,12.600000000000001,786,71,0.7000000000000001,0.13,0,0,0
2013,1,10,23,30,0,0,0,5.1000000000000005,11.8,786,94,0.7000000000000001,0.13,0,0,0
2013,1,11,0,30,0,0,0,5.2,11.100000000000001,786,116,0.7000000000000001,0.13,0,0,0
2013,1,11,1,30,0,0,0,5.300000000000001,10.4,786,135,0.8,0.13,0,0,0
2013,1,11,2,30,0,0,0,5.300000000000001,10,785,151,0.8,0.13,0,0,0
2013,1,11,3,30,0,0,0,5.6000000000000005,9.600000000000001,785,165,0.8,0.13,0,0,0
2013,1,11,4,30,0,0,0,6,9.3,785,173,0.8,0.13,0,0,0
2013,1,11,5,30,0,0,0,6.5,9.1,785,175,0.9,0.13,0,0,0
2013,1,11,6,30,0,0,0,6.9,9.3,786,176,0.9,0.13,0,0,0
2013,1,11,7,30,155,23,31,7.2,11.600000000000001,786,183,1.1,0.13,23,155,31
2013,1,11,8,30,632,72,240,7.6000000000000005,15.5,786,196,1.2000000000000002,0.13,72,632,240
2013,1,11,9,30,329,248,398,7.1000000000000005,18.8,787,209,1,0.13,89,830,467
2013,1,11,10,30,922,97,656,5.7,21.3,786,225,0.8,0.13,97,922,656
2013,1,11,11,30,963,103,784,4.5,23.1,785,243,0.8,0.13,103,963,784
2013,1,11,12,30,979,105,841,3.4000000000000004,24.3,784,254,1,0.13,105,979,841
2013,1,11,13,30,967,105,817,2.8000000000000003,24.900000000000002,783,259,1.1,0.13,105,967,817
2013,1,11,14,30,266,397,573,2.5,24.8,783,262,1.1,0.13,101,938,722
2013,1,11,15,30,566,252,555,2.6,24.1,783,268,1.1,0.13,96,861,557
2013,1,11,16,30,433,185,342,2.8000000000000003,22.1,783,269,0.8,0.13,81,729,345
2013,1,11,17,30,109,90,107,5,18.3,783,279,0.5,0.13,49,443,120
2013,1,11,18,30,0,0,0,5.2,15.4,784,291,0.4,0.13,0,0,0
2013,1,11,19,30,0,0,0,5.300000000000001,14.3,784,284,0.5,0.13,0,0,0
2013,1,11,20,30,0,0,0,5.4,13.600000000000001,785,276,0.7000000000000001,0.13,0,0,0
2013,1,11,21,30,0,0,0,5.5,13,785,279,0.8,0.13,0,0,0
2013,1,11,22,30,0,0,0,5.4,12.4,785,289,0.9,0.13,0,0,0
2013,1,11,23,30,0,0,0,5.300000000000001,12,785,295,0.8,0.13,0,0,0
2013,1,12,0,30,0,0,0,5.2,11.600000000000001,784,293,0.7000000000000001,0.13,0,0,0
2013,1,12,1,30,0,0,0,5.2,11.200000000000001,784,286,0.6000000000000001,0.13,0,0,0
2013,1,12,2,30,0,0,0,5.2,10.700000000000001,784,281,0.7000000000000001,0.13,0,0,0
