Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,859481,-,-,-,20.97,-89.58,-6,12,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2008,1,2,10,30,129,348,432,12.5,21.200000000000003,1028,19,1,0.2,204,657,633
2008,1,2,11,30,196,369,508,12.4,21.3,1028,19,1,0.2,213,694,707
2008,1,2,12,30,0,44,44,12.200000000000001,21.200000000000003,1027,18,1,0.2,206,713,715
2008,1,2,13,30,0,58,58,11.9,20.900000000000002,1027,18,1,0.2,190,704,653
2008,1,2,14,30,0,98,98,11.700000000000001,20.5,1027,18,1,0.2,167,652,525
2008,1,2,15,30,12,149,154,11.700000000000001,20.1,1027,19,1,0.2,135,539,346
2008,1,2,16,30,4,68,68,11.8,19.700000000000003,1027,20,0.9,0.2,87,279,142
2008,1,2,17,30,0,0,0,11.9,19.400000000000002,1028,22,0.8,0.2,0,0,0
2008,1,2,18,30,0,0,0,11.9,19.200000000000003,1028,24,0.8,0.19,0,0,0
2008,1,2,19,30,0,0,0,11.8,19,1029,26,0.8,0.19,0,0,0
2008,1,2,20,30,0,0,0,11.700000000000001,18.8,1029,26,0.8,0.19,0,0,0
2008,1,2,21,30,0,0,0,11.600000000000001,18.6,1029,25,0.7000000000000001,0.19,0,0,0
2008,1,2,22,30,0,0,0,11.5,18.400000000000002,1029,24,0.7000000000000001,0.19,0,0,0
2008,1,2,23,30,0,0,0,11.4,18.1,1029,24,0.7000000000000001,0.19,0,0,0
2008,1,3,0,30,0,0,0,11.5,18,1028,23,0.6000000000000001,0.19,0,0,0
2008,1,3,1,30,0,0,0,11.600000000000001,17.8,1028,22,0.6000000000000001,0.19,0,0,0
2008,1,3,2,30,0,0,0,11.9,17.7,1028,23,0.6000000000000001,0.19,0,0,0
2008,1,3,3,30,0,0,0,12.100000000000001,17.6,1028,25,0.6000000000000001,0.19,0,0,0
2008,1,3,4,30,0,0,0,12.5,17.5,1028,28,0.6000000000000001,0.19,0,0,0
2008,1,3,5,30,0,0,0,12.700000000000001,17.5,1028,31,0.5,0.19,0,0,0
2008,1,3,6,30,0,0,0,13.100000000000001,17.400000000000002,1029,35,0.6000000000000001,0.19,0,0,0
2008,1,3,7,30,0,52,52,13.600000000000001,17.7,1029,39,0.6000000000000001,0.19,81,253,127
2008,1,3,8,30,6,165,168,13.9,18.5,1030,45,0.7000000000000001,0.19,137,514,331
2008,1,3,9,30,0,140,140,13.700000000000001,19.400000000000002,1030,48,0.7000000000000001,0.19,135,736,531
2008,1,3,10,30,98,396,460,13,20.200000000000003,1029,49,0.8,0.19,157,783,668
2008,1,3,11,30,0,146,146,12.5,20.5,1028,50,0.8,0.19,168,804,741
2008,1,3,12,30,0,89,89,12.4,20.6,1027,51,0.7000000000000001,0.19,146,847,753
2008,1,3,13,30,2,269,270,12.4,20.5,1026,51,0.7000000000000001,0.19,146,813,682
2008,1,3,14,30,77,330,373,12.4,20.400000000000002,1026,48,0.7000000000000001,0.19,137,743,546
2008,1,3,15,30,23,213,222,12.4,20.1,1026,45,0.7000000000000001,0.19,116,617,359
2008,1,3,16,30,1,77,78,12.5,19.700000000000003,1026,45,0.7000000000000001,0.19,78,359,150
2008,1,3,17,30,0,0,0,12.8,19.3,1027,49,0.6000000000000001,0.19,0,0,0
2008,1,3,18,30,0,0,0,13.200000000000001,19,1027,54,0.6000000000000001,0.2,0,0,0
2008,1,3,19,30,0,0,0,13.600000000000001,18.8,1028,60,0.5,0.2,0,0,0
2008,1,3,20,30,0,0,0,13.9,18.6,1028,67,0.5,0.2,0,0,0
2008,1,3,21,30,0,0,0,14,18.400000000000002,1028,75,0.5,0.2,0,0,0
2008,1,3,22,30,0,0,0,14,18.1,1027,82,0.5,0.2,0,0,0
2008,1,3,23,30,0,0,0,13.9,17.6,1027,87,0.4,0.2,0,0,0
2008,1,4,0,30,0,0,0,13.5,17,1026,88,0.4,0.2,0,0,0
2008,1,4,1,30,0,0,0,13.100000000000001,16.3,1026,86,0.4,0.2,0,0,0
2008,1,4,2,30,0,0,0,13,15.5,1026,81,0.30000000000000004,0.2,0,0,0
2008,1,4,3,30,0,0,0,12.8,14.9,1025,77,0.30000000000000004,0.2,0,0,0
2008,1,4,4,30,0,0,0,12.600000000000001,14.600000000000001,1025,76,0.30000000000000004,0.2,0,0,0
2008,1,4,5,30,0,0,0,12.5,14.3,1026,76,0.30000000000000004,0.2,0,0,0
2008,1,4,6,30,0,0,0,12.5,14.9,1026,75,0.30000000000000004,0.2,0,0,0
2008,1,4,7,30,18,99,102,12.600000000000001,17,1026,74,0.4,0.2,57,475,143
2008,1,4,8,30,48,218,236,12.5,19.900000000000002,1026,74,0.5,0.2,84,727,358
2008,1,4,9,30,133,323,395,11.600000000000001,22.400000000000002,1026,73,0.6000000000000001,0.2,103,826,547
2008,1,4,10,30,145,395,490,11.3,23.8,1025,70,0.6000000000000001,0.2,121,861,683
2008,1,4,11,30,867,135,754,11.3,24.700000000000003,1024,64,0.6000000000000001,0.2,135,867,754
2008,1,4,12,30,186,429,563,11.4,25.200000000000003,1022,58,0.6000000000000001,0.2,119,899,764
2008,1,4,13,30,14,316,325,11.5,25.400000000000002,1021,53,0.6000000000000001,0.2,115,874,694
2008,1,4,14,30,37,280,301,11.700000000000001,25.3,1021,51,0.6000000000000001,0.2,108,813,557
2008,1,4,15,30,0,95,95,12,24.8,1021,50,0.6000000000000001,0.2,93,702,371
2008,1,4,16,30,0,46,46,12.4,23.8,1021,48,0.5,0.2,63,474,160
2008,1,4,17,30,0,0,0,13.4,22.6,1021,49,0.5,0.2,0,0,0
2008,1,4,18,30,0,0,0,13.9,21.8,1022,54,0.5,0.2,0,0,0
2008,1,4,19,30,0,0,0,14.100000000000001,21.200000000000003,1022,60,0.5,0.2,0,0,0
2008,1,4,20,30,0,0,0,14.100000000000001,20.8,1023,67,0.4,0.2,0,0,0
2008,1,4,21,30,0,0,0,14.100000000000001,20.400000000000002,1023,75,0.4,0.2,0,0,0
2008,1,4,22,30,0,0,0,14.100000000000001,20,1023,82,0.4,0.2,0,0,0
2008,1,4,23,30,0,0,0,14.200000000000001,19.400000000000002,1022,89,0.4,0.2,0,0,0
2008,1,5,0,30,0,0,0,14.3,18.7,1022,96,0.30000000000000004,0.2,0,0,0
2008,1,5,1,30,0,0,0,14.4,18.2,1022,99,0.30000000000000004,0.2,0,0,0
2008,1,5,2,30,0,0,0,14.5,18,1021,98,0.30000000000000004,0.2,0,0,0
2008,1,5,3,30,0,0,0,14.5,17.6,1021,94,0.30000000000000004,0.2,0,0,0
2008,1,5,4,30,0,0,0,14.600000000000001,17.2,1021,90,0.30000000000000004,0.2,0,0,0
2008,1,5,5,30,0,0,0,14.700000000000001,16.8,1021,87,0.30000000000000004,0.2,0,0,0
2008,1,5,6,30,0,0,0,14.700000000000001,17.1,1021,83,0.30000000000000004,0.2,0,0,0
2008,1,5,7,30,505,53,144,14.8,19,1022,78,0.30000000000000004,0.2,53,505,144
2008,1,5,8,30,745,78,359,14.600000000000001,22,1022,76,0.4,0.2,78,745,359
2008,1,5,9,30,864,88,553,13.3,24.5,1022,78,0.4,0.2,88,864,553
2008,1,5,10,30,915,97,695,12.4,26,1021,74,0.4,0.2,97,915,695
2008,1,5,11,30,938,99,770,12,27.1,1020,64,0.4,0.2,99,938,770
2008,1,5,12,30,947,95,776,11.700000000000001,27.8,1018,51,0.30000000000000004,0.2,95,947,776
2008,1,5,13,30,930,91,709,11.5,28.200000000000003,1017,38,0.30000000000000004,0.2,91,930,709
2008,1,5,14,30,70,314,353,11.5,28,1017,30,0.4,0.2,83,886,575
2008,1,5,15,30,791,71,387,11.600000000000001,27.3,1017,27,0.5,0.2,71,791,387
2008,1,5,16,30,589,51,172,12,25.700000000000003,1017,26,0.5,0.2,51,589,172
2008,1,5,17,30,0,0,0,13.700000000000001,23.700000000000003,1018,29,0.5,0.2,0,0,0
2008,1,5,18,30,0,0,0,14.200000000000001,22.3,1019,36,0.5,0.2,0,0,0
2008,1,5,19,30,0,0,0,14.200000000000001,21.6,1019,46,0.4,0.2,0,0,0
2008,1,5,20,30,0,0,0,14.100000000000001,21,1020,57,0.4,0.2,0,0,0
2008,1,5,21,30,0,0,0,14.200000000000001,20.3,1020,68,0.4,0.2,0,0,0
2008,1,5,22,30,0,0,0,14.4,19.700000000000003,1019,76,0.4,0.2,0,0,0
2008,1,5,23,30,0,0,0,14.5,19.1,1019,83,0.4,0.2,0,0,0
2008,1,6,0,30,0,0,0,14.5,18.6,1018,87,0.30000000000000004,0.2,0,0,0
2008,1,6,1,30,0,0,0,14.700000000000001,18.2,1018,88,0.30000000000000004,0.2,0,0,0
2008,1,6,2,30,0,0,0,14.9,17.8,1018,85,0.30000000000000004,0.2,0,0,0
2008,1,6,3,30,0,0,0,15.100000000000001,17.5,1018,82,0.30000000000000004,0.2,0,0,0
2008,1,6,4,30,0,0,0,15.200000000000001,17.3,1018,81,0.30000000000000004,0.2,0,0,0
2008,1,6,5,30,0,0,0,15.3,17.3,1019,82,0.30000000000000004,0.2,0,0,0
2008,1,6,6,30,0,0,0,15.4,17.900000000000002,1019,83,0.30000000000000004,0.2,0,0,0
2008,1,6,7,30,538,47,144,15.600000000000001,20,1020,84,0.30000000000000004,0.2,47,538,144
2008,1,6,8,30,767,70,359,15.8,23.200000000000003,1020,87,0.4,0.2,70,767,359
2008,1,6,9,30,867,83,550,15.5,25.900000000000002,1020,87,0.5,0.2,83,867,550
2008,1,6,10,30,919,90,691,14.700000000000001,27.6,1019,81,0.4,0.2,90,919,691
2008,1,6,11,30,942,93,768,14.100000000000001,28.700000000000003,1018,70,0.4,0.2,93,942,768
2008,1,6,12,30,950,91,775,14,29.5,1017,58,0.30000000000000004,0.2,91,950,775
2008,1,6,13,30,932,88,708,13.9,29.700000000000003,1015,48,0.4,0.2,88,932,708
2008,1,6,14,30,885,82,575,13.700000000000001,29.5,1015,41,0.4,0.2,82,885,575
2008,1,6,15,30,793,71,389,13.700000000000001,28.700000000000003,1015,37,0.4,0.2,71,793,389
2008,1,6,16,30,590,51,174,13.8,27.1,1015,34,0.5,0.2,51,590,174
2008,1,6,17,30,0,0,0,14.8,25.200000000000003,1016,35,0.5,0.2,0,0,0
2008,1,6,18,30,0,0,0,14.9,23.8,1017,41,0.5,0.19,0,0,0
2008,1,6,19,30,0,0,0,15.3,23,1017,49,0.4,0.19,0,0,0
2008,1,6,20,30,0,0,0,15.8,22.3,1018,59,0.4,0.19,0,0,0
2008,1,6,21,30,0,0,0,16.3,21.8,1018,70,0.4,0.19,0,0,0
2008,1,6,22,30,0,0,0,16.5,21.3,1018,80,0.4,0.19,0,0,0
2008,1,6,23,30,0,0,0,16.6,20.6,1017,86,0.4,0.19,0,0,0
2008,1,7,0,30,0,0,0,16.7,20,1017,89,0.30000000000000004,0.19,0,0,0
2008,1,7,1,30,0,0,0,16.8,19.5,1017,90,0.30000000000000004,0.19,0,0,0
2008,1,7,2,30,0,0,0,16.8,19.1,1016,91,0.30000000000000004,0.19,0,0,0
2008,1,7,3,30,0,0,0,17,18.8,1016,90,0.30000000000000004,0.19,0,0,0
2008,1,7,4,30,0,0,0,17.2,18.6,1017,90,0.30000000000000004,0.19,0,0,0
2008,1,7,5,30,0,0,0,17.400000000000002,18.400000000000002,1017,91,0.30000000000000004,0.19,0,0,0
2008,1,7,6,30,0,0,0,17.6,18.8,1018,92,0.30000000000000004,0.19,0,0,0
2008,1,7,7,30,577,43,147,17.8,20.700000000000003,1018,94,0.4,0.19,43,577,147
2008,1,7,8,30,801,62,364,18.2,23.6,1019,100,0.5,0.19,62,801,364
2008,1,7,9,30,897,72,555,18.3,26.1,1018,102,0.5,0.19,72,897,555
2008,1,7,10,30,945,77,696,17.5,27.8,1017,99,0.5,0.19,77,945,696
2008,1,7,11,30,965,80,772,16.900000000000002,29,1016,96,0.4,0.19,80,965,772
2008,1,7,12,30,953,86,774,16.5,29.8,1015,94,0.30000000000000004,0.19,86,953,774
2008,1,7,13,30,97,373,438,16.3,30.3,1014,90,0.30000000000000004,0.19,84,931,706
2008,1,7,14,30,880,80,572,16,30.400000000000002,1013,86,0.30000000000000004,0.19,80,880,572
2008,1,7,15,30,785,70,386,15.9,29.8,1013,80,0.30000000000000004,0.19,70,785,386
2008,1,7,16,30,2,90,91,16.1,28.3,1014,69,0.30000000000000004,0.19,50,583,173
2008,1,7,17,30,0,0,0,18,26.1,1014,65,0.30000000000000004,0.19,0,0,0
2008,1,7,18,30,0,0,0,18.2,24.700000000000003,1015,70,0.30000000000000004,0.2,0,0,0
2008,1,7,19,30,0,0,0,17.6,24,1015,80,0.30000000000000004,0.2,0,0,0
2008,1,7,20,30,0,0,0,17.5,23.5,1016,94,0.30000000000000004,0.2,0,0,0
2008,1,7,21,30,0,0,0,17.3,23.200000000000003,1016,106,0.30000000000000004,0.2,0,0,0
2008,1,7,22,30,0,0,0,17.3,22.700000000000003,1016,114,0.30000000000000004,0.2,0,0,0
2008,1,7,23,30,0,0,0,17.400000000000002,22.1,1016,115,0.30000000000000004,0.2,0,0,0
2008,1,8,0,30,0,0,0,17.7,21.5,1016,111,0.30000000000000004,0.2,0,0,0
2008,1,8,1,30,0,0,0,18.1,20.900000000000002,1016,109,0.30000000000000004,0.2,0,0,0
2008,1,8,2,30,0,0,0,18.400000000000002,20.5,1016,107,0.30000000000000004,0.2,0,0,0
2008,1,8,3,30,0,0,0,18.6,20.1,1016,106,0.30000000000000004,0.2,0,0,0
2008,1,8,4,30,0,0,0,18.8,19.8,1016,105,0.30000000000000004,0.2,0,0,0
2008,1,8,5,30,0,0,0,19,19.5,1016,105,0.30000000000000004,0.2,0,0,0
2008,1,8,6,30,0,0,0,19,19.900000000000002,1017,106,0.30000000000000004,0.2,0,0,0
2008,1,8,7,30,564,44,145,19.1,21.8,1017,110,0.4,0.2,44,564,145
2008,1,8,8,30,795,63,362,19.5,24.6,1017,118,0.5,0.2,63,795,362
2008,1,8,9,30,833,95,544,19.5,27.1,1017,124,0.5,0.2,95,833,544
2008,1,8,10,30,154,386,487,19,28.8,1016,128,0.4,0.2,102,890,686
2008,1,8,11,30,913,105,762,18.2,30.1,1015,131,0.30000000000000004,0.2,105,913,762
2008,1,8,12,30,209,420,571,17.6,31.1,1013,130,0.30000000000000004,0.2,112,901,764
2008,1,8,13,30,871,110,694,17.1,31.700000000000003,1012,122,0.2,0.2,110,871,694
2008,1,8,14,30,813,104,560,16.8,31.8,1012,101,0.2,0.2,104,813,560
2008,1,8,15,30,26,224,234,16.7,31.200000000000003,1012,72,0.2,0.2,91,701,375
2008,1,8,16,30,486,63,166,17.3,29.400000000000002,1013,47,0.30000000000000004,0.2,63,486,166
2008,1,8,17,30,0,0,0,19.6,27.3,1013,40,0.30000000000000004,0.2,0,0,0
2008,1,8,18,30,0,0,0,19.400000000000002,26.1,1014,48,0.30000000000000004,0.2,0,0,0
2008,1,8,19,30,0,0,0,19.5,25.6,1015,61,0.30000000000000004,0.2,0,0,0
2008,1,8,20,30,0,0,0,19.700000000000003,25.200000000000003,1015,78,0.30000000000000004,0.2,0,0,0
2008,1,8,21,30,0,0,0,19.700000000000003,24.8,1015,97,0.30000000000000004,0.2,0,0,0
2008,1,8,22,30,0,0,0,19.700000000000003,24.200000000000003,1015,110,0.30000000000000004,0.2,0,0,0
2008,1,8,23,30,0,0,0,19.700000000000003,23.700000000000003,1015,115,0.30000000000000004,0.2,0,0,0
2008,1,9,0,30,0,0,0,19.900000000000002,23.200000000000003,1015,112,0.30000000000000004,0.2,0,0,0
2008,1,9,1,30,0,0,0,20.1,22.700000000000003,1015,107,0.30000000000000004,0.2,0,0,0
2008,1,9,2,30,0,0,0,20.3,22.200000000000003,1014,103,0.30000000000000004,0.2,0,0,0
2008,1,9,3,30,0,0,0,20.400000000000002,21.700000000000003,1015,102,0.30000000000000004,0.2,0,0,0
2008,1,9,4,30,0,0,0,20.5,21.3,1015,100,0.30000000000000004,0.2,0,0,0
2008,1,9,5,30,0,0,0,20.6,21,1016,93,0.30000000000000004,0.2,0,0,0
2008,1,9,6,30,0,0,0,20.6,21.400000000000002,1016,87,0.30000000000000004,0.2,0,0,0
2008,1,9,7,30,49,92,101,20.6,23.1,1017,90,0.4,0.2,51,486,138
2008,1,9,8,30,744,73,353,20.700000000000003,25.5,1017,96,0.4,0.2,73,744,353
2008,1,9,9,30,857,83,545,19.900000000000002,27.5,1017,93,0.4,0.2,83,857,545
2008,1,9,10,30,916,88,689,18.900000000000002,28.900000000000002,1016,86,0.4,0.2,88,916,689
2008,1,9,11,30,261,399,587,17.8,29.900000000000002,1015,78,0.4,0.2,91,940,768
2008,1,9,12,30,95,394,463,16.7,30.6,1014,68,0.30000000000000004,0.2,98,929,772
2008,1,9,13,30,0,133,133,15.9,30.900000000000002,1012,57,0.30000000000000004,0.2,95,907,705
2008,1,9,14,30,856,90,573,15.4,30.700000000000003,1012,47,0.4,0.2,90,856,573
2008,1,9,15,30,754,79,387,15.3,29.900000000000002,1012,39,0.4,0.2,79,754,387
2008,1,9,16,30,552,56,175,15.700000000000001,28.400000000000002,1012,32,0.4,0.2,56,552,175
2008,1,9,17,30,0,0,0,17.2,26.700000000000003,1013,32,0.4,0.2,0,0,0
2008,1,9,18,30,0,0,0,17.7,25.5,1014,38,0.5,0.2,0,0,0
2008,1,9,19,30,0,0,0,18,24.6,1014,47,0.4,0.2,0,0,0
2008,1,9,20,30,0,0,0,18,24,1015,56,0.4,0.2,0,0,0
2008,1,9,21,30,0,0,0,18.1,23.400000000000002,1015,67,0.4,0.2,0,0,0
2008,1,9,22,30,0,0,0,18.1,22.8,1015,78,0.4,0.2,0,0,0
2008,1,9,23,30,0,0,0,17.900000000000002,22.3,1014,88,0.4,0.2,0,0,0
2008,1,10,0,30,0,0,0,17.6,21.8,1014,94,0.30000000000000004,0.2,0,0,0
2008,1,10,1,30,0,0,0,17.5,21.3,1013,97,0.30000000000000004,0.2,0,0,0
2008,1,10,2,30,0,0,0,17.5,20.700000000000003,1013,95,0.30000000000000004,0.2,0,0,0
2008,1,10,3,30,0,0,0,17.5,20.200000000000003,1013,92,0.30000000000000004,0.2,0,0,0
2008,1,10,4,30,0,0,0,17.5,19.700000000000003,1013,91,0.30000000000000004,0.2,0,0,0
2008,1,10,5,30,0,0,0,17.400000000000002,19.200000000000003,1014,94,0.30000000000000004,0.2,0,0,0
2008,1,10,6,30,0,0,0,17.400000000000002,19.5,1014,97,0.30000000000000004,0.2,0,0,0
2008,1,10,7,30,547,46,144,17.400000000000002,21.400000000000002,1015,102,0.4,0.2,46,547,144
2008,1,10,8,30,784,68,363,16.5,24,1015,103,0.4,0.2,68,784,363
2008,1,10,9,30,899,76,561,14.700000000000001,26.1,1015,97,0.4,0.2,76,899,561
2008,1,10,10,30,952,81,708,13.600000000000001,27.700000000000003,1014,83,0.30000000000000004,0.2,81,952,708
2008,1,10,11,30,976,83,787,13.100000000000001,29,1013,67,0.2,0.2,83,976,787
2008,1,10,12,30,980,84,797,12.100000000000001,29.8,1011,56,0.2,0.2,84,980,797
2008,1,10,13,30,963,81,731,11.100000000000001,30.200000000000003,1010,49,0.2,0.2,81,963,731
2008,1,10,14,30,922,75,598,10.4,30.200000000000003,1010,47,0.2,0.2,75,922,598
2008,1,10,15,30,839,65,410,10.100000000000001,29.5,1009,44,0.2,0.2,65,839,410
2008,1,10,16,30,653,48,191,10.8,27.8,1010,45,0.4,0.2,48,653,191
2008,1,10,17,30,0,0,0,15.4,25.5,1010,50,0.7000000000000001,0.2,0,0,0
2008,1,10,18,30,0,0,0,14.9,23.700000000000003,1011,53,0.8,0.2,0,0,0
2008,1,10,19,30,0,0,0,14.9,22.700000000000003,1011,57,0.8,0.2,0,0,0
2008,1,10,20,30,0,0,0,15.100000000000001,21.900000000000002,1012,70,0.8,0.2,0,0,0
2008,1,10,21,30,0,0,0,15.3,21.200000000000003,1012,90,0.7000000000000001,0.2,0,0,0
2008,1,10,22,30,0,0,0,15.4,20.5,1012,101,0.5,0.2,0,0,0
2008,1,10,23,30,0,0,0,15.200000000000001,20.200000000000003,1011,104,0.30000000000000004,0.2,0,0,0
2008,1,11,0,30,0,0,0,15.100000000000001,20.1,1011,113,0.30000000000000004,0.2,0,0,0
2008,1,11,1,30,0,0,0,15.200000000000001,19.700000000000003,1011,123,0.30000000000000004,0.2,0,0,0
2008,1,11,2,30,0,0,0,15.5,19.1,1011,130,0.30000000000000004,0.2,0,0,0
2008,1,11,3,30,0,0,0,15.8,18.6,1011,134,0.30000000000000004,0.2,0,0,0
2008,1,11,4,30,0,0,0,15.9,18.1,1011,136,0.30000000000000004,0.2,0,0,0
2008,1,11,5,30,0,0,0,16.1,17.8,1012,135,0.30000000000000004,0.2,0,0,0
2008,1,11,6,30,0,0,0,16.2,18.2,1012,137,0.30000000000000004,0.2,0,0,0
2008,1,11,7,30,530,46,141,16.400000000000002,20.3,1013,146,0.30000000000000004,0.2,46,530,141
2008,1,11,8,30,762,70,357,16.6,23.400000000000002,1013,156,0.30000000000000004,0.2,70,762,357
2008,1,11,9,30,865,82,549,16.2,26.3,1013,153,0.30000000000000004,0.2,82,865,549
2008,1,11,10,30,916,90,693,15.200000000000001,28.3,1012,136,0.2,0.2,90,916,693
2008,1,11,11,30,941,94,774,14.200000000000001,29.700000000000003,1010,100,0.1,0.2,94,941,774
2008,1,11,12,30,951,90,783,13.4,30.700000000000003,1009,54,0.1,0.2,90,951,783
2008,1,11,13,30,933,87,718,12.9,31,1008,27,0.1,0.2,87,933,718
2008,1,11,14,30,893,80,588,12.5,30.700000000000003,1007,20,0.2,0.2,80,893,588
2008,1,11,15,30,791,74,401,12.4,29.900000000000002,1007,17,0.30000000000000004,0.2,74,791,401
2008,1,11,16,30,594,54,186,12.8,28,1008,16,0.30000000000000004,0.2,54,594,186
2008,1,11,17,30,0,0,0,14.700000000000001,25.6,1008,20,0.4,0.2,0,0,0
