Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,493204,-,-,-,24.01,-104.66,-6,1892,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2018,1,1,14,30,646,183,585,2.1,21.700000000000003,813,267,0.5,0.19,94,927,670
2018,1,1,15,30,89,267,313,2.1,21.3,813,236,0.4,0.19,84,884,538
2018,1,1,16,30,424,130,283,2.1,20,813,189,0.4,0.19,69,788,353
2018,1,1,17,30,480,54,137,5.1000000000000005,17.1,813,151,0.4,0.19,46,564,143
2018,1,1,18,30,0,0,0,5.4,14.200000000000001,813,124,0.5,0.19,0,0,0
2018,1,1,19,30,0,0,0,4.9,12.600000000000001,813,119,0.6000000000000001,0.19,0,0,0
2018,1,1,20,30,0,0,0,4.6000000000000005,11.3,814,134,0.5,0.19,0,0,0
2018,1,1,21,30,0,0,0,4.3,10.3,814,158,0.4,0.19,0,0,0
2018,1,1,22,30,0,0,0,3.9000000000000004,9.4,814,185,0.4,0.19,0,0,0
2018,1,1,23,30,0,0,0,3.6,8.700000000000001,814,237,0.4,0.19,0,0,0
2018,1,2,0,30,0,0,0,3.2,8.200000000000001,813,295,0.5,0.19,0,0,0
2018,1,2,1,30,0,0,0,3,7.7,813,326,0.6000000000000001,0.19,0,0,0
2018,1,2,2,30,0,0,0,2.7,7.1000000000000005,813,341,0.8,0.19,0,0,0
2018,1,2,3,30,0,0,0,2.5,6.6000000000000005,813,347,0.9,0.19,0,0,0
2018,1,2,4,30,0,0,0,2.3000000000000003,6.300000000000001,814,350,0.8,0.19,0,0,0
2018,1,2,5,30,0,0,0,2,6.300000000000001,814,298,0.5,0.19,0,0,0
2018,1,2,6,30,0,0,0,1.7000000000000002,6.2,814,230,0.6000000000000001,0.19,0,0,0
2018,1,2,7,30,0,0,0,1.6,7.2,814,215,0.9,0.19,0,0,0
2018,1,2,8,30,608,37,132,3.3000000000000003,10,814,214,1.3,0.19,37,608,132
2018,1,2,9,30,847,54,348,3.6,13.8,814,219,1.7000000000000002,0.19,54,847,348
2018,1,2,10,30,945,63,539,3.2,17.6,814,232,2.2,0.19,63,945,539
2018,1,2,11,30,993,69,680,1.4000000000000001,20.200000000000003,813,240,2.4000000000000004,0.19,69,993,680
2018,1,2,12,30,1016,69,755,0.7000000000000001,21.6,812,244,2.4000000000000004,0.19,69,1016,755
2018,1,2,13,30,1018,69,759,0.30000000000000004,22.400000000000002,811,245,2.4000000000000004,0.19,69,1018,759
2018,1,2,14,30,1000,66,690,0.1,22.5,811,244,2.4000000000000004,0.19,66,1000,690
2018,1,2,15,30,957,62,556,-0.1,22,810,245,2.3000000000000003,0.19,62,957,556
2018,1,2,16,30,871,53,369,0.1,20.1,810,244,1.7000000000000002,0.19,53,871,369
2018,1,2,17,30,666,38,154,3.9000000000000004,16.1,811,241,1,0.19,38,666,154
2018,1,2,18,30,0,0,0,4,12.600000000000001,812,242,1,0.19,0,0,0
2018,1,2,19,30,0,0,0,3.4000000000000004,11.200000000000001,812,249,1,0.19,0,0,0
2018,1,2,20,30,0,0,0,3.1,10.3,813,276,0.8,0.19,0,0,0
2018,1,2,21,30,0,0,0,2.8000000000000003,9.200000000000001,814,321,0.9,0.19,0,0,0
2018,1,2,22,30,0,0,0,2.6,7.7,814,178,1,0.19,0,0,0
2018,1,2,23,30,0,0,0,2.5,6.5,814,15,1.1,0.19,0,0,0
2018,1,3,0,30,0,0,0,2.4000000000000004,5.9,814,23,1,0.19,0,0,0
2018,1,3,1,30,0,0,0,2.4000000000000004,5.300000000000001,814,28,0.9,0.19,0,0,0
2018,1,3,2,30,0,0,0,2.5,4.5,814,26,0.8,0.19,0,0,0
2018,1,3,3,30,0,0,0,2.4000000000000004,3.8000000000000003,814,22,0.8,0.19,0,0,0
2018,1,3,4,30,0,0,0,2.4000000000000004,3.3000000000000003,814,21,0.7000000000000001,0.19,0,0,0
2018,1,3,5,30,0,0,0,2.3000000000000003,2.9000000000000004,814,22,0.7000000000000001,0.19,0,0,0
2018,1,3,6,30,0,0,0,2.1,2.8000000000000003,815,21,0.7000000000000001,0.19,0,0,0
2018,1,3,7,30,0,0,0,2,3.7,815,20,0.9,0.19,0,0,0
2018,1,3,8,30,554,42,128,2.4000000000000004,6.2,816,29,1.4000000000000001,0.19,42,554,128
2018,1,3,9,30,706,80,325,2.9000000000000004,9.5,816,44,2,0.19,62,807,342
2018,1,3,10,30,853,92,522,3.3000000000000003,12.700000000000001,816,52,2.5,0.19,74,914,534
2018,1,3,11,30,597,202,570,3.4000000000000004,15.100000000000001,815,58,2.8000000000000003,0.19,79,968,675
2018,1,3,12,30,652,208,649,3.5,16.900000000000002,814,63,2.7,0.19,78,997,752
2018,1,3,13,30,997,78,755,3.3000000000000003,18,813,65,2.6,0.19,78,997,755
2018,1,3,14,30,628,187,580,3.1,18.400000000000002,813,62,2.4000000000000004,0.19,74,978,686
2018,1,3,15,30,790,114,523,2.9000000000000004,18.1,812,55,2.4000000000000004,0.19,68,936,553
2018,1,3,16,30,844,59,367,2.8000000000000003,16.7,812,48,2.3000000000000003,0.19,59,844,367
2018,1,3,17,30,632,41,153,3.6,13.4,813,44,2.1,0.19,41,632,153
2018,1,3,18,30,0,0,0,4,10.200000000000001,813,44,2.1,0.19,0,0,0
2018,1,3,19,30,0,0,0,3,8.6,814,49,2.2,0.19,0,0,0
2018,1,3,20,30,0,0,0,2.2,7.1000000000000005,814,55,1.6,0.19,0,0,0
2018,1,3,21,30,0,0,0,1.6,6,815,65,1.1,0.19,0,0,0
2018,1,3,22,30,0,0,0,1.1,5.300000000000001,815,78,0.8,0.19,0,0,0
2018,1,3,23,30,0,0,0,0.5,5,814,96,0.5,0.19,0,0,0
2018,1,4,0,30,0,0,0,0,4.6000000000000005,814,126,0.4,0.19,0,0,0
2018,1,4,1,30,0,0,0,-0.2,4.2,814,156,0.4,0.19,0,0,0
2018,1,4,2,30,0,0,0,-0.4,3.8000000000000003,813,177,0.4,0.19,0,0,0
2018,1,4,3,30,0,0,0,-0.6000000000000001,3.8000000000000003,813,194,0.5,0.19,0,0,0
2018,1,4,4,30,0,0,0,-0.6000000000000001,3.9000000000000004,813,206,0.5,0.19,0,0,0
2018,1,4,5,30,0,0,0,-0.6000000000000001,4.2,813,208,0.6000000000000001,0.19,0,0,0
2018,1,4,6,30,0,0,0,-0.5,4.4,813,206,0.8,0.19,0,0,0
2018,1,4,7,30,0,0,0,-0.2,5.7,813,203,1,0.19,0,0,0
2018,1,4,8,30,610,38,132,1.3,8.9,813,205,1.4000000000000001,0.19,38,610,132
2018,1,4,9,30,846,55,348,1.4000000000000001,13.200000000000001,814,215,1.7000000000000002,0.19,55,846,348
2018,1,4,10,30,941,67,541,2,17.1,814,226,1.9000000000000001,0.19,67,941,541
2018,1,4,11,30,984,72,679,1.9000000000000001,19.400000000000002,813,230,2.2,0.19,72,984,679
2018,1,4,12,30,614,217,633,1.6,20.700000000000003,812,231,2.4000000000000004,0.19,75,1006,756
2018,1,4,13,30,906,113,730,1.3,21.5,811,232,2.6,0.19,75,1007,760
2018,1,4,14,30,790,141,637,1,21.700000000000003,811,233,2.8000000000000003,0.19,73,988,693
2018,1,4,15,30,746,125,513,0.9,21.200000000000003,810,233,2.9000000000000004,0.19,69,942,559
2018,1,4,16,30,829,64,369,1,19.3,811,232,2.3000000000000003,0.19,58,855,372
2018,1,4,17,30,444,63,143,3.5,15.4,811,232,1.5,0.19,40,651,157
2018,1,4,18,30,0,0,0,3.6,12,811,232,1.4000000000000001,0.19,0,0,0
2018,1,4,19,30,0,0,0,3.2,10.700000000000001,812,234,1.4000000000000001,0.19,0,0,0
2018,1,4,20,30,0,0,0,3,9.600000000000001,812,234,1.3,0.19,0,0,0
2018,1,4,21,30,0,0,0,2.6,8.700000000000001,813,236,1.3,0.19,0,0,0
2018,1,4,22,30,0,0,0,2.2,7.800000000000001,813,244,1.2000000000000002,0.19,0,0,0
2018,1,4,23,30,0,0,0,1.7000000000000002,7.1000000000000005,813,254,1.2000000000000002,0.19,0,0,0
2018,1,5,0,30,0,0,0,1.3,6.4,813,261,1.2000000000000002,0.19,0,0,0
2018,1,5,1,30,0,0,0,0.9,5.800000000000001,813,260,1.2000000000000002,0.19,0,0,0
2018,1,5,2,30,0,0,0,0.5,5.300000000000001,813,256,1.2000000000000002,0.19,0,0,0
2018,1,5,3,30,0,0,0,0.1,5,812,253,1.2000000000000002,0.19,0,0,0
2018,1,5,4,30,0,0,0,-0.30000000000000004,4.9,813,258,1.1,0.19,0,0,0
2018,1,5,5,30,0,0,0,-0.7000000000000001,4.9,813,274,1,0.19,0,0,0
2018,1,5,6,30,0,0,0,-1,4.9,814,295,0.9,0.19,0,0,0
2018,1,5,7,30,0,0,0,-1.4000000000000001,5.9,814,316,0.8,0.19,0,0,0
2018,1,5,8,30,679,31,136,0,8.8,815,334,1,0.19,31,679,136
2018,1,5,9,30,898,45,356,-0.9,12.9,816,341,1.2000000000000002,0.19,45,898,356
2018,1,5,10,30,987,52,550,-1.6,16.5,816,340,1.2000000000000002,0.19,52,987,550
2018,1,5,11,30,1030,57,693,-2.4000000000000004,19,815,346,1.2000000000000002,0.19,57,1030,693
2018,1,5,12,30,1048,60,771,-2.6,20.700000000000003,814,179,1.1,0.19,60,1048,771
2018,1,5,13,30,1049,60,776,-2.7,21.700000000000003,814,8,1.1,0.19,60,1049,776
2018,1,5,14,30,1033,58,708,-2.8000000000000003,22,813,6,1.3,0.19,58,1033,708
2018,1,5,15,30,994,54,574,-2.8000000000000003,21.5,813,11,1.6,0.19,54,994,574
2018,1,5,16,30,914,47,385,-2.5,19.5,813,28,1.4000000000000001,0.19,47,914,385
2018,1,5,17,30,723,34,166,2.5,15.600000000000001,813,40,1.1,0.19,34,723,166
2018,1,5,18,30,0,0,0,2.4000000000000004,12.3,814,45,1.3,0.19,0,0,0
2018,1,5,19,30,0,0,0,1.7000000000000002,10.600000000000001,815,49,1.5,0.19,0,0,0
2018,1,5,20,30,0,0,0,1.6,8.9,815,53,1.4000000000000001,0.19,0,0,0
2018,1,5,21,30,0,0,0,1.5,7.6000000000000005,816,58,1.2000000000000002,0.19,0,0,0
2018,1,5,22,30,0,0,0,1.1,6.9,816,67,0.9,0.19,0,0,0
2018,1,5,23,30,0,0,0,0.7000000000000001,6.6000000000000005,816,80,0.6000000000000001,0.19,0,0,0
2018,1,6,0,30,0,0,0,0.4,6.4,816,98,0.30000000000000004,0.19,0,0,0
2018,1,6,1,30,0,0,0,0.1,6.1000000000000005,816,171,0.30000000000000004,0.19,0,0,0
2018,1,6,2,30,0,0,0,-0.1,5.800000000000001,815,237,0.4,0.19,0,0,0
2018,1,6,3,30,0,0,0,-0.30000000000000004,5.7,815,249,0.5,0.19,0,0,0
2018,1,6,4,30,0,0,0,-0.5,5.6000000000000005,815,276,0.4,0.19,0,0,0
2018,1,6,5,30,0,0,0,-0.7000000000000001,5.6000000000000005,815,157,0.30000000000000004,0.19,0,0,0
2018,1,6,6,30,0,0,0,-0.8,5.5,815,71,0.2,0.19,0,0,0
2018,1,6,7,30,0,0,0,-0.9,6.300000000000001,815,138,0.4,0.19,0,0,0
2018,1,6,8,30,663,34,136,0.1,9.1,816,163,0.5,0.19,34,663,136
2018,1,6,9,30,891,51,359,0.1,13.4,816,109,0.9,0.19,51,891,359
2018,1,6,10,30,985,58,555,-1.1,17.2,817,38,1.4000000000000001,0.19,58,985,555
2018,1,6,11,30,1032,62,700,-2,19.400000000000002,816,30,1.5,0.19,62,1032,700
2018,1,6,12,30,1054,62,778,-2.7,20.900000000000002,815,24,1.5,0.19,62,1054,778
2018,1,6,13,30,1056,62,784,-3.3000000000000003,21.8,814,22,1.5,0.19,62,1056,784
2018,1,6,14,30,1035,62,715,-3.7,22.1,814,24,1.6,0.19,62,1035,715
2018,1,6,15,30,991,59,579,-3.9000000000000004,21.700000000000003,813,30,1.6,0.19,59,991,579
2018,1,6,16,30,909,51,390,-3.7,19.700000000000003,813,41,1.2000000000000002,0.19,51,909,390
2018,1,6,17,30,716,38,170,2.4000000000000004,15.9,813,55,1,0.19,38,716,170
2018,1,6,18,30,0,0,0,1.4000000000000001,12.9,813,65,1.1,0.19,0,0,0
2018,1,6,19,30,0,0,0,0.4,11.9,814,75,1.2000000000000002,0.19,0,0,0
2018,1,6,20,30,0,0,0,-0.30000000000000004,11.200000000000001,814,91,1.2000000000000002,0.19,0,0,0
2018,1,6,21,30,0,0,0,-1,10.4,814,115,1.2000000000000002,0.19,0,0,0
2018,1,6,22,30,0,0,0,-1.5,9.700000000000001,814,142,1.1,0.19,0,0,0
2018,1,6,23,30,0,0,0,-1.8,8.8,814,172,1.1,0.19,0,0,0
2018,1,7,0,30,0,0,0,-1.9000000000000001,7.7,813,196,1.2000000000000002,0.19,0,0,0
2018,1,7,1,30,0,0,0,-1.8,6.7,813,212,1.3,0.19,0,0,0
2018,1,7,2,30,0,0,0,-1.7000000000000002,6,813,223,1.3,0.19,0,0,0
2018,1,7,3,30,0,0,0,-1.5,5.6000000000000005,812,230,1.3,0.19,0,0,0
2018,1,7,4,30,0,0,0,-1.2000000000000002,5.4,812,235,1.4000000000000001,0.19,0,0,0
2018,1,7,5,30,0,0,0,-0.8,5.1000000000000005,812,241,1.4000000000000001,0.19,0,0,0
2018,1,7,6,30,0,0,0,-0.4,4.800000000000001,813,251,1.5,0.19,0,0,0
2018,1,7,7,30,0,0,0,-0.1,6.6000000000000005,813,260,1.6,0.19,0,0,0
2018,1,7,8,30,661,33,134,1.6,11,814,263,2,0.19,33,661,134
2018,1,7,9,30,768,72,338,1.5,15.700000000000001,814,267,2.3000000000000003,0.19,48,884,354
2018,1,7,10,30,973,57,548,0.7000000000000001,19.400000000000002,814,272,2.1,0.19,57,973,548
2018,1,7,11,30,1015,62,691,-0.30000000000000004,21.700000000000003,813,268,2,0.19,62,1015,691
2018,1,7,12,30,1034,65,769,-0.9,23.1,812,263,2,0.19,65,1034,769
2018,1,7,13,30,1036,64,775,-1.4000000000000001,23.900000000000002,811,263,2,0.19,64,1036,775
2018,1,7,14,30,1018,64,709,-1.8,24,811,265,2,0.19,64,1018,709
2018,1,7,15,30,974,61,575,-2,23.5,810,263,1.9000000000000001,0.19,61,974,575
2018,1,7,16,30,776,81,372,-1.8,21.3,810,261,1.3,0.19,54,886,386
2018,1,7,17,30,134,100,125,4.4,17.3,811,256,0.8,0.19,40,684,168
2018,1,7,18,30,0,0,0,3.7,14.4,811,253,0.9,0.19,0,0,0
2018,1,7,19,30,0,0,0,3.4000000000000004,13,812,261,0.9,0.19,0,0,0
2018,1,7,20,30,0,0,0,3.4000000000000004,11.9,812,277,0.9,0.19,0,0,0
2018,1,7,21,30,0,0,0,3.3000000000000003,11.100000000000001,813,302,1,0.19,0,0,0
2018,1,7,22,30,0,0,0,2.8000000000000003,10.3,813,326,1,0.19,0,0,0
2018,1,7,23,30,0,0,0,2,9.5,813,342,1.1,0.19,0,0,0
2018,1,8,0,30,0,0,0,1.2000000000000002,8.5,813,353,1.1,0.19,0,0,0
2018,1,8,1,30,0,0,0,0.30000000000000004,7.7,813,183,1.1,0.19,0,0,0
2018,1,8,2,30,0,0,0,-0.30000000000000004,7.2,813,9,1.1,0.19,0,0,0
2018,1,8,3,30,0,0,0,-0.6000000000000001,6.9,813,13,1,0.19,0,0,0
2018,1,8,4,30,0,0,0,-0.9,6.800000000000001,813,15,1,0.19,0,0,0
2018,1,8,5,30,0,0,0,-1.3,6.5,813,18,1,0.19,0,0,0
2018,1,8,6,30,0,0,0,-1.6,6.2,814,20,1,0.19,0,0,0
2018,1,8,7,30,0,0,0,-1.8,7.300000000000001,814,26,0.9,0.19,0,0,0
2018,1,8,8,30,651,32,132,0,10.5,815,45,1.2000000000000002,0.19,32,651,132
2018,1,8,9,30,759,68,331,-1.4000000000000001,14.3,815,67,2.2,0.19,46,876,349
2018,1,8,10,30,858,85,519,-0.9,17.3,815,76,2.8000000000000003,0.19,54,967,543
2018,1,8,11,30,1011,58,685,-0.7000000000000001,19.400000000000002,814,77,2.7,0.19,58,1011,685
2018,1,8,12,30,1031,60,764,-0.7000000000000001,20.900000000000002,813,76,2.5,0.19,60,1031,764
2018,1,8,13,30,934,102,744,-0.7000000000000001,21.8,812,76,2.4000000000000004,0.19,61,1032,771
2018,1,8,14,30,938,90,686,-0.5,22.1,812,75,2.3000000000000003,0.19,62,1013,706
2018,1,8,15,30,971,59,574,-0.5,21.700000000000003,812,74,2.3000000000000003,0.19,59,971,574
2018,1,8,16,30,467,147,324,0,19.6,812,72,1.8,0.19,53,887,388
2018,1,8,17,30,142,99,126,4.4,16.1,812,70,1.3,0.19,38,694,170
2018,1,8,18,30,0,2,2,4.2,13.4,813,70,1.4000000000000001,0.19,7,75,5
2018,1,8,19,30,0,0,0,3.5,12.200000000000001,813,75,1.4000000000000001,0.19,0,0,0
2018,1,8,20,30,0,0,0,3.1,11,813,81,1.4000000000000001,0.19,0,0,0
2018,1,8,21,30,0,0,0,2.7,9.8,814,91,1.2000000000000002,0.19,0,0,0
2018,1,8,22,30,0,0,0,2.2,9,814,102,1.1,0.19,0,0,0
2018,1,8,23,30,0,0,0,1.7000000000000002,8.5,813,114,1.1,0.19,0,0,0
2018,1,9,0,30,0,0,0,1.2000000000000002,8,813,126,1,0.19,0,0,0
2018,1,9,1,30,0,0,0,0.8,7.800000000000001,813,136,0.9,0.19,0,0,0
2018,1,9,2,30,0,0,0,0.4,7.800000000000001,813,147,0.8,0.19,0,0,0
2018,1,9,3,30,0,0,0,0,7.800000000000001,812,160,0.6000000000000001,0.19,0,0,0
2018,1,9,4,30,0,0,0,-0.30000000000000004,7.7,812,177,0.4,0.19,0,0,0
2018,1,9,5,30,0,0,0,-0.5,7.4,813,193,0.5,0.19,0,0,0
2018,1,9,6,30,0,0,0,-0.8,7.300000000000001,813,205,0.5,0.19,0,0,0
2018,1,9,7,30,0,0,0,-1,8.4,813,210,0.7000000000000001,0.19,0,0,0
2018,1,9,8,30,553,41,126,1.5,11.600000000000001,814,214,1.1,0.19,33,660,134
2018,1,9,9,30,468,126,288,0.2,16.1,814,218,1.4000000000000001,0.19,48,886,355
2018,1,9,10,30,939,67,542,-0.4,20.400000000000002,814,225,1.4000000000000001,0.19,57,975,550
2018,1,9,11,30,804,145,645,-1,23,813,233,1.4000000000000001,0.19,62,1017,694
2018,1,9,12,30,981,90,761,-0.9,24.400000000000002,812,233,1.3,0.19,63,1038,773
2018,1,9,13,30,1038,65,781,-0.9,25,811,227,1.4000000000000001,0.19,65,1038,781
2018,1,9,14,30,1014,67,714,-0.9,25.1,810,222,1.5,0.19,67,1014,714
2018,1,9,15,30,961,66,578,-0.9,24.5,810,219,1.6,0.19,66,961,578
2018,1,9,16,30,880,57,392,-0.5,22.400000000000002,810,214,1.2000000000000002,0.19,57,880,392
2018,1,9,17,30,691,41,174,5.4,18.3,810,211,0.9,0.19,41,691,174
2018,1,9,18,30,38,5,4,4,14.700000000000001,811,216,1.2000000000000002,0.19,7,77,5
2018,1,9,19,30,0,0,0,3.4000000000000004,12.700000000000001,812,227,1.5,0.19,0,0,0
2018,1,9,20,30,0,0,0,3,11.3,812,237,1.7000000000000002,0.19,0,0,0
2018,1,9,21,30,0,0,0,2.7,10.200000000000001,812,244,1.7000000000000002,0.19,0,0,0
2018,1,9,22,30,0,0,0,2.3000000000000003,9.3,812,249,1.6,0.19,0,0,0
2018,1,9,23,30,0,0,0,1.8,8.6,812,249,1.6,0.19,0,0,0
2018,1,10,0,30,0,0,0,1.3,8,811,245,1.5,0.19,0,0,0
2018,1,10,1,30,0,0,0,0.8,7.5,811,242,1.6,0.19,0,0,0
2018,1,10,2,30,0,0,0,0.4,7.1000000000000005,811,241,1.6,0.19,0,0,0
2018,1,10,3,30,0,0,0,0.2,6.7,810,241,1.7000000000000002,0.19,0,0,0
2018,1,10,4,30,0,0,0,0.2,6.4,810,240,1.7000000000000002,0.19,0,0,0
2018,1,10,5,30,0,0,0,0.4,6.2,811,239,1.8,0.19,0,0,0
2018,1,10,6,30,0,0,0,0.7000000000000001,6.1000000000000005,811,236,1.9000000000000001,0.19,0,0,0
2018,1,10,7,30,0,0,0,1,7.7,811,232,2.3000000000000003,0.19,0,0,0
2018,1,10,8,30,587,42,132,1.8,11.5,811,229,3.1,0.19,38,630,134
2018,1,10,9,30,815,69,351,2.3000000000000003,15.8,811,233,3.8000000000000003,0.19,56,873,358
2018,1,10,10,30,598,173,476,2,19.400000000000002,811,239,4.4,0.19,64,976,559
2018,1,10,11,30,733,176,632,0.7000000000000001,21.6,811,240,4.5,0.19,69,1027,708
2018,1,10,12,30,715,207,697,-0.7000000000000001,22.900000000000002,810,239,4.7,0.19,69,1050,789
2018,1,10,13,30,936,117,764,-1.8,23.400000000000002,809,239,4.800000000000001,0.19,69,1049,795
2018,1,10,14,30,873,129,688,-2.5,23.1,808,240,4.800000000000001,0.19,66,1035,729
2018,1,10,15,30,793,140,564,-2.8000000000000003,21.900000000000002,808,243,4.7,0.19,60,999,595
2018,1,10,16,30,429,158,322,-2.9000000000000004,19.5,808,244,4,0.19,52,922,405
2018,1,10,17,30,293,93,150,-2,15.600000000000001,808,240,2.8000000000000003,0.19,39,748,185
2018,1,10,18,30,0,3,3,-0.6000000000000001,12.3,809,232,2.4000000000000004,0.19,8,99,6
2018,1,10,19,30,0,0,0,-0.7000000000000001,10.8,809,225,2.8000000000000003,0.19,0,0,0
2018,1,10,20,30,0,0,0,-0.6000000000000001,9.5,809,222,2.8000000000000003,0.19,0,0,0
2018,1,10,21,30,0,0,0,-0.30000000000000004,8.200000000000001,809,224,2.3000000000000003,0.19,0,0,0
2018,1,10,22,30,0,0,0,0.1,6.9,810,231,1.7000000000000002,0.19,0,0,0
2018,1,10,23,30,0,0,0,0.2,5.9,810,236,1.3,0.19,0,0,0
2018,1,11,0,30,0,0,0,0.2,5.300000000000001,810,232,1.5,0.19,0,0,0
2018,1,11,1,30,0,0,0,0.2,5,809,230,1.7000000000000002,0.19,0,0,0
2018,1,11,2,30,0,0,0,0,4.7,809,233,1.9000000000000001,0.19,0,0,0
2018,1,11,3,30,0,0,0,-0.2,4.4,809,240,1.9000000000000001,0.19,0,0,0
2018,1,11,4,30,0,0,0,-0.6000000000000001,4.4,809,255,2,0.19,0,0,0
2018,1,11,5,30,0,0,0,-1.7000000000000002,4.1000000000000005,809,272,2.1,0.19,0,0,0
2018,1,11,6,30,0,0,0,-3,3.5,810,283,1.9000000000000001,0.19,0,0,0
2018,1,11,7,30,0,0,0,-4.6000000000000005,5.300000000000001,810,292,1.9000000000000001,0.19,0,0,0
2018,1,11,8,30,755,29,144,-4.800000000000001,10.200000000000001,811,299,2.1,0.19,29,755,144
2018,1,11,9,30,966,40,375,-7.1000000000000005,15.5,811,315,2.1,0.19,40,966,375
2018,1,11,10,30,1050,46,579,-8,20,811,338,2.7,0.19,46,1050,579
2018,1,11,11,30,1090,50,730,-11,22.5,811,349,3.6,0.19,50,1090,730
2018,1,11,12,30,1104,52,811,-10.8,23.400000000000002,811,352,3.8000000000000003,0.19,52,1104,811
2018,1,11,13,30,1095,52,812,-10.600000000000001,23.700000000000003,810,357,3.8000000000000003,0.19,52,1095,812
2018,1,11,14,30,1080,52,746,-10.3,23.400000000000002,810,182,3.7,0.19,52,1080,746
2018,1,11,15,30,1044,50,611,-9.9,22.400000000000002,810,9,3.8000000000000003,0.19,50,1044,611
2018,1,11,16,30,972,43,418,-8.9,20,811,19,3.5,0.19,43,972,418
2018,1,11,17,30,790,33,190,-5.2,15.3,811,30,2.8000000000000003,0.19,33,790,190
2018,1,11,18,30,120,9,7,-3.3000000000000003,11.200000000000001,812,38,2.5,0.19,9,120,7
2018,1,11,19,30,0,0,0,-3.7,9.3,813,42,2.5,0.19,0,0,0
